latitude,longitude,ipString,currentTime,availableMemory,rssi,timezone,Processors,Battery,Vendor,Model,systemPerformance,cpu,accel,gyro,magnet,screenWidth,screenLength,screenDensity,hasTouchScreen,hasCamera,hasFrontCamera,hasMicrophone,hasTemperatureSensor
-69.092573,-139.242443,10.0.2.185,2024-11-22 14:16:02,963432398,-31,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.883844,-138.83793400000002,10.0.2.16,2024-11-22 17:02:36,1112609345,-27,Etc/UTC,4,99,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.483148,-139.00241100000002,10.0.2.144,2024-11-22 13:32:31,1123845735,-20,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.727381,-139.208619,10.0.2.118,2024-11-22 23:17:33,1034038702,-24,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.426146,-139.206925,10.0.2.24,2024-11-22 03:02:20,1045133996,-29,Etc/UTC,4,92,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.591466,-139.359702,10.0.2.43,2024-11-22 01:38:47,1033451673,-37,Etc/UTC,4,98,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-68.988055,-138.630211,10.0.2.248,2024-11-22 10:50:36,1011295180,-30,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.184371,-138.47842300000002,10.0.2.0,2024-11-22 03:30:17,1196854822,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.390099,-138.49612000000002,10.0.2.67,2024-11-22 02:15:28,1212068612,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-68.97625000000001,-138.773433,10.0.2.174,2024-11-22 05:26:56,1109333566,-33,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.492534,-139.17904900000002,10.0.2.147,2024-11-22 11:29:43,1143170867,-29,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
-69.843373,-138.659049,10.0.2.167,2024-11-22 10:51:24,1161174287,-28,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1440,2872,560,True,True,True,True,True
