latitude,longitude,ipString,currentTime,availableMemory,rssi,timezone,Processors,Battery,Vendor,Model,systemPerformance,cpu,accel,gyro,magnet,screenWidth,screenLength,screenDensity,hasTouchScreen,hasCamera,hasFrontCamera,hasMicrophone,hasTemperatureSensor
71.834162,143.2488223,10.0.2.78,2024-11-22 12:35:51,1103682842,-27,Etc/UTC,4,98,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.574126,143.7454673,10.0.2.27,2024-11-22 09:23:06,1153288279,-30,Etc/UTC,4,93,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.09982500000001,143.1545413,10.0.2.238,2024-11-22 16:20:38,1053363589,-39,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
71.80126600000001,144.0808053,10.0.2.241,2024-11-22 18:51:11,1150917586,-40,Etc/UTC,4,94,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.06018900000001,143.6878133,10.0.2.235,2024-11-22 13:07:22,1124989463,-28,Etc/UTC,4,95,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.478699,143.6037663,10.0.2.76,2024-11-22 23:54:47,1152708089,-39,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.09277300000001,143.38694230000002,10.0.2.158,2024-11-22 08:56:30,1176501726,-39,Etc/UTC,4,92,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.33691200000001,143.9763283,10.0.2.51,2024-11-22 12:57:55,1182632641,-32,Etc/UTC,4,95,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.158456,143.30759030000002,10.0.2.152,2024-11-22 19:49:12,1205348246,-23,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.030286,143.4534593,10.0.2.243,2024-11-22 06:12:08,1194418829,-36,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.701487,144.03023530000002,10.0.2.193,2024-11-22 21:00:26,1234827523,-38,Etc/UTC,4,93,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.730254,143.2623603,10.0.2.77,2024-11-22 04:59:07,1080605520,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
71.967657,143.7210783,10.0.2.137,2024-11-22 17:35:47,1168467857,-36,Etc/UTC,4,95,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.592695,143.5583473,10.0.2.71,2024-11-22 17:04:57,1119831084,-32,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
71.863433,143.9720073,10.0.2.192,2024-11-22 09:22:14,1180175632,-39,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
72.44798100000001,143.6529003,10.0.2.214,2024-11-22 01:15:59,1185506949,-38,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
71.909368,143.19671830000001,10.0.2.181,2024-11-22 15:47:29,1201814181,-25,Etc/UTC,4,99,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2028,440,True,True,True,True,True
