latitude,longitude,ipString,currentTime,availableMemory,rssi,timezone,Processors,Battery,Vendor,Model,systemPerformance,cpu,accel,gyro,magnet,screenWidth,screenLength,screenDensity,hasTouchScreen,hasCamera,hasFrontCamera,hasMicrophone,hasTemperatureSensor
65.6475853,129.673159,10.0.2.16,2024-11-07 00:17:45,1053398945,-38,Etc/UTC,4,96,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9719033,129.3906,10.0.2.95,2024-11-07 17:13:43,1010568517,-28,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2807293,130.15258,10.0.2.61,2024-11-07 18:16:51,1085452844,-30,Etc/UTC,4,92,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.8104103,129.349452,10.0.2.153,2024-11-07 21:59:43,1072795735,-39,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4379423,129.721027,10.0.2.42,2024-11-07 16:00:07,1076677854,-28,Etc/UTC,4,90,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.5660693,129.60861300000002,10.0.2.29,2024-11-07 18:59:06,1092158164,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4946733,130.129188,10.0.2.3,2024-11-07 01:00:11,1104862960,-27,Etc/UTC,4,99,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2946583,130.01718,10.0.2.49,2024-11-07 17:34:15,1172351668,-34,Etc/UTC,4,96,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9192253,129.291804,10.0.2.211,2024-11-07 10:01:58,1133832874,-27,Etc/UTC,4,94,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9570033,129.949086,10.0.2.20,2024-11-07 16:57:32,1156103803,-38,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3011813,129.938336,10.0.2.11,2024-11-07 00:09:15,1117846785,-25,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2400253,129.671532,10.0.2.86,2024-11-07 00:39:34,1182612363,-29,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3772993,129.321472,10.0.2.129,2024-11-07 08:36:01,1124513018,-31,Etc/UTC,4,94,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9139833,129.5456,10.0.2.99,2024-11-07 14:05:53,1226903759,-33,Etc/UTC,4,97,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.7781323,129.651317,10.0.2.166,2024-11-07 01:50:40,1047153241,-30,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.1153383,129.369915,10.0.2.216,2024-11-07 05:24:41,1136997697,-37,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.1788903,130.248066,10.0.2.231,2024-11-07 15:02:42,1116114797,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
