region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust,is_rooted,is_rooted_trust,vpn_tor_usage,vpn_tor_usage_trust,label
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.371824480369515,0.0,0.34835252084160384,0.0,0.19906201146430436,0.0,0.1954992713019706,0.0,0.6746789587844082,0.0,0.21212676385749774,0.0,0.39744751548104507,0.0,0.3016727575603028,0.0,0.0,0.0,0.1664858391742642,0.0,0.6055723583438898,0.0,0.13782890205262427,0.0,0.0,0.0,0.5,0.0,0.5025125628140704,0.0,0.12166962699822383,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.4235565819861433,0.0,0.35549821357681655,0.0,0.3976029181865556,0.0,0.32165002579862584,0.0,0.6746789587844082,0.0,0.33587354798471836,0.0,0.5085334541610028,0.0,0.3418636022078106,0.0,0.0,0.0,0.3428261495736362,0.0,0.6055723583438898,0.0,0.3682325389172062,0.0,0.5,0.0,0.5,0.0,0.3819095477386935,0.0,0.36693309650680883,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.33810623556582,0.0,0.3344581183009132,0.0,0.3084940072954664,0.0,0.23509337292140015,0.0,0.6746789587844082,0.0,0.2166445778436099,0.0,0.20102703519105874,0.0,0.4128780905878341,0.0,0.0,0.0,0.3360934969609979,0.0,0.6055723583438898,0.0,0.36843917895026856,0.0,0.0,0.0,0.5,0.0,0.45226130653266333,0.0,0.34961515689757255,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4611158853704057,0.0,0.5050016476981278,0.0,0.0,0.026806872019077315,0.7764420286236768,0.0,0.4579817037056753,0.0,0.24391597625608558,0.04687103062609559,0.2923454252123112,0.0,0.5367754262086766,0.02780708624329165,0.7099043841525141,0.0,0.348036841236159,0.0,0.22780592458415383,0.0,0.1519104802638256,0.04750887637249091,0.0,0.004799191110847232,0.44035616519581705,0.007639768810945574,0.6176784161019974,0.012117194222265806,0.3640757922482936,0.0043065881587882535,0.42953644192462076,0.02017968156378779,0.5171025208390903,0.013340032415104114,0.5621554962839748,0.0,0.5458960511535063,0.0190797529189024,1.0,0.026001621754119547,0.9733344388787627,0.0,0.9737320377063464,0.016718301516027767,1
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5297921478060046,0.0,0.41306073838824964,0.0,0.22042730588848358,0.0,0.271881308216636,0.0,0.6746789587844082,0.0,0.24191549076168428,0.0,0.3753209484972058,0.0,0.38663544266361666,0.0,0.0,0.0,0.5156860466305722,0.0,0.6055723583438898,0.0,0.4383523901363824,0.0,0.0,0.0,0.5,0.0,0.6934673366834172,0.0,0.3439905269390172,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.3990762124711318,0.0,0.4434299325129021,0.0,0.3340281396560709,0.0,0.34791031130341893,0.0,0.6746789587844082,0.0,0.2635651360411657,0.0,0.2508684488747923,0.0,0.3399110960892539,0.0,0.0,0.0,0.42170040133184405,0.0,0.6055723583438898,0.0,0.41493318638930976,0.0,0.0,0.0,0.5,0.0,0.8944723618090453,0.0,0.39253996447602135,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4474394073690754,0.051207934458496925,0.45054072634850606,0.024284022938244977,0.019911337843352184,0.012033246514992374,0.7815031615425807,0.039285820070439854,0.6959857381129099,0.0,0.6400259961038279,0.0,0.3141702408994088,0.007468996952517286,0.5533812025931691,0.043720519137781855,0.6568737566550353,0.0,0.26964164367291593,0.0,0.2445503933359417,0.0,0.4517437099560583,0.06512339573153832,0.004185774949116621,0.0,0.5478692188960288,0.0130304698863635,1.0,0.02962422925923653,0.4956413427841954,0.0,0.0,0.026665479655525688,0.46569224196313014,0.0,0.7319978322847978,0.0,0.5429873056254747,0.046973988315184616,0.9633914240645991,0.0,1.0,0.0,0.9897560166201207,0.0,1
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.6554272517321016,0.0,0.2421595871377531,0.0,0.40958832725377814,0.0,0.6018864679418128,0.0,0.6746789587844082,0.0,0.3990099009901087,0.0,0.4342244373961637,0.0,0.19073600729096563,0.0,0.0,0.0,0.6839704603418114,0.0,0.6055723583438898,0.0,0.5329935252789639,0.0,0.5,0.0,1.0,0.0,0.6231155778894473,0.0,0.6728833629366491,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.5100582659371097,0.0,0.5139594729733492,0.01938484716506759,0.04605280877057359,0.01720960184077245,0.46419596742056085,0.03797584270282572,0.25577580790194543,0.0,0.48461513943689555,0.008435973891991756,0.3831956683564699,0.0031448278836982723,0.36292274929483453,0.0,0.6309906082933107,0.0,0.41488113319766473,0.0,0.41997665367508896,0.07620572406804324,0.3228850274514858,0.03134871167737569,0.017577975500456245,0.0,0.5855679422096612,0.0322744391472125,0.5756577640374207,0.006762557467486612,0.33365226429551503,0.013671865366007153,0.5229247345831944,0.03830322908757083,0.48603420434459477,0.0,0.5203286562661605,0.0,0.5173564579996716,0.0,1.0,0.01209844777130586,0.9221453331362433,0.016024889565501656,0.0044843784745039255,0.036746186554176656,1
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.3967667436489606,0.0,0.10559745930924969,0.0,0.45179781136008346,0.0,0.36200450797041756,0.0,0.6746789587844082,0.0,0.21431745536759195,0.0,0.35115541458994104,0.0,0.2913459013969321,0.0,0.0,0.0,0.28546137373358993,0.0,0.6055723583438898,0.0,0.24652155944344945,0.0,0.0,0.0,0.5,0.0,0.5175879396984925,0.0,0.4376850207223209,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.39260969976905313,0.0,0.3128225486304088,0.0,0.30484627410109433,0.0,0.2888540884032913,0.0,0.6746789587844082,0.0,0.2427535666952565,0.0,0.2449780999848965,0.0,0.30664002969499254,0.0,0.0,0.0,0.17472483382936935,0.0,0.6055723583438898,0.0,0.22117371538779446,0.0,0.0,0.0,0.5,0.0,0.5979899497487438,0.0,0.3912078152753109,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.4720554272517321,0.0,0.4015482334259626,0.0,0.4205315268368942,0.0,0.41972101275447854,0.0,0.6746789587844082,0.0,0.44590707102206295,0.0,0.6483159643558374,0.0,0.42347352950939887,0.0,0.0,0.0,0.4109128305860694,0.0,0.6055723583438898,0.0,0.42829590852734534,0.0,0.5,0.0,0.5,0.0,0.5276381909547739,0.0,0.48460627590290123,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.43325635103926086,0.0,0.18400158793171917,0.0,0.4356435643564358,0.0,0.4146880176697956,0.0,0.6746789587844082,0.0,0.24599282762922314,0.0,0.5939435130644917,0.0,0.5639030808554814,0.0,0.0,0.0,0.35851591058564425,0.0,0.6055723583438898,0.0,0.47892271662763464,0.0,0.0,0.0,0.5,0.0,0.6331658291457287,0.0,0.40393724097098876,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.2909930715935334,0.0,0.2548630408892416,0.0,0.20583637311099534,0.0,0.2074843171511075,0.0,0.6746789587844082,0.0,0.2244679192328789,0.0,0.3907264763630871,0.0,0.23587903515416347,0.0,0.0,0.0,0.3171525313254272,0.0,0.6055723583438898,0.0,0.1954125912660145,0.0,0.0,0.0,0.5,0.0,0.6432160804020102,0.0,0.22542924807578452,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.31685912240184755,0.0,0.43152044462088135,0.0,0.4507556018759772,0.0,0.32970643879389155,0.0,0.6746789587844082,0.0,0.29667888048648194,0.0,0.6192418063736596,0.0,0.30666115418159207,0.0,0.0,0.0,0.38969705636064433,0.0,0.6055723583438898,0.0,0.32635349221655874,0.0,0.5,0.0,0.5,0.0,0.46733668341708545,0.0,0.45352279455299,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.5092102501685697,0.029807879491543718,0.5151444893545417,0.0,0.0,0.03344002395250919,0.7349075602903188,0.0,0.5540183583986209,0.03868335124752151,0.7668102082060271,0.0,0.5397036652999473,0.06817110978822474,0.42170195745714667,0.0,0.618957152195243,0.0006001229336821183,0.5951003990277798,0.0,0.6324952138212592,0.0,0.41193146732321934,0.018618927041719132,0.0010579286224598067,0.0027358478308307094,0.702356033621609,0.0,0.9871935112331526,0.05958478170602319,0.561503362077175,0.0,1.0,0.0,0.973802195221249,0.0,0.3220684045551525,0.0,0.7011567404153838,0.07275218732979581,0.9685947465454828,0.02143251059732215,1.0,0.0,0.0003653142495873086,0.021742230234147845,1
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5016166281755197,0.0,0.3076617705438669,0.0,0.18968212610734758,0.0,0.24955870771514693,0.0,0.6746789587844082,0.0,0.1896195525064286,0.0,0.4798368826461259,0.0,0.20141896194272846,0.0,0.0,0.0,0.43062312497456057,0.0,0.6055723583438898,0.0,0.3771180603388896,0.0,0.0,0.0,0.5,0.0,0.7035175879396985,0.0,0.35301953818827714,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.3575057736720555,0.0,0.3030964668519256,0.0,0.35383011985409074,0.0,0.37911307039856607,0.0,0.6746789587844082,0.0,0.18440788960786847,0.0,0.2542667270805014,0.0,0.29494913525405214,0.0,0.0,0.0,0.45154830144716773,0.0,0.6055723583438898,0.0,0.38042430086788803,0.0,0.0,0.0,0.5,0.0,0.592964824120603,0.0,0.4997039668442867,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5367205542725173,0.0,0.11095672886065922,0.0,0.23918707660239713,0.0,0.3746594128775878,0.0,0.6746789587844082,0.0,0.33226007640134014,0.0,0.49214620148013893,0.0,0.3557906744445014,0.0,0.0,0.0,0.45135020110392243,0.0,0.6055723583438898,0.0,0.37636038021766083,0.0,0.5,0.0,1.0,0.0,0.5276381909547739,0.0,0.34621077560686797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.6212471131639721,0.0,0.3030964668519256,0.0,0.41948931735278794,0.0,0.5890052592988204,0.0,0.6746789587844082,0.0,0.16351446168239647,0.0,0.30886573025222774,0.0,0.398377639429156,0.0,0.0,0.0,0.34096554452180017,0.0,0.6055723583438898,0.0,0.4340818294530927,0.0,0.5,0.0,1.0,0.0,0.6130653266331659,0.0,0.5071047957371227,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.4323325635103925,0.0,0.4358872568479557,0.0,0.484106305367379,0.0,0.45985824333988107,0.0,0.6746789587844082,0.0,0.37107663522257894,0.0,0.3985802748829481,0.0,0.4158958743877671,0.0,0.0,0.0,0.28247262447425026,0.0,0.6055723583438898,0.0,0.4827799972447996,0.0,0.5,0.0,0.5,0.0,0.5276381909547739,0.0,0.4887507400828894,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.4193995381062354,0.0,0.26597856292179456,0.0,0.32308494007295474,0.0,0.26645001855690625,0.0,0.6746789587844082,0.0,0.17821392375458345,0.0,0.4819513668630116,0.0,0.3900847695469401,0.0,0.0,0.0,0.1832257320371565,0.0,0.6055723583438898,0.0,0.32979749276759873,0.0,0.5,0.0,0.5,0.0,0.5678391959798995,0.0,0.0022202486678508104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.43187066974595845,0.0,0.3854704247717353,0.0,0.26993225638353313,0.0,0.22586018049985968,0.0,0.6746789587844082,0.0,0.4091096904966065,0.0,0.4972058601419725,0.0,0.28701236386022827,0.0,0.0,0.0,0.41825633857467615,0.0,0.6055723583438898,0.0,0.26945860311337644,0.0,0.5,0.0,0.5,0.0,0.577889447236181,0.0,0.4000888099467141,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.5086257471390487,0.0,0.522849146645667,0.0,0.0,0.0,0.7797409639706828,0.015584752582568528,0.39093143914374584,0.0,0.2179305737392303,0.0,0.7971220941400491,0.0,0.7432767216106664,0.04101843218071446,0.6904704895715823,0.0,0.2861840542787503,0.04285565184353073,0.47390233463124515,0.0,0.47569807297986116,0.0,0.03632209993576692,0.025801236267814925,0.42483718830148975,0.0,0.627954071352844,0.032257019687137796,0.6192225032522085,0.005239622110504586,0.4859271852640372,0.016417114218827397,1.0,0.0,0.668536326711728,0.0,0.4429919592628241,0.0,0.0,0.0,1.0,0.01940663104713078,1.0,0.03399801324479774,1
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.4919168591224019,0.0,0.3684001587931722,0.0,0.34392912975508083,0.0,0.6143965384580568,0.0,1.0,0.0,0.417708739377872,0.0,0.5272617429391331,0.0,0.30289797778307564,0.0,0.0,0.0,0.47011044845979155,0.0,0.6055723583438898,0.0,0.46204711392753817,0.0,0.5,0.0,0.5,0.0,0.6231155778894473,0.0,0.34147424511545293,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5270207852193993,0.0,0.4408495434696309,0.0,0.2485669619593538,0.0,0.2863828516081143,0.0,0.6746789587844082,0.0,0.4496413814609781,0.0,0.40764235009817246,0.0,0.24370113076358982,0.0,0.0,0.0,0.3082685379552498,0.0,0.6055723583438898,0.0,0.3045185287229645,0.0,0.5,0.0,0.5,0.0,0.4874371859296483,0.0,0.48090586145648323,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.42448036951501145,0.0,0.37316395394998025,0.0,0.2303282959874935,0.0,0.16477627612676626,0.0,0.6746789587844082,0.0,0.19616044281593759,0.0,0.5028696571514877,0.0,0.47826742996478244,0.0,0.0,0.0,0.2640735377720138,0.0,0.6055723583438898,0.0,0.32215181154428985,0.0,0.5,0.0,0.5,0.0,0.577889447236181,0.0,0.19256956779159268,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4836456535915939,0.011209759340601408,0.5214763611786832,0.031226172973619612,0.0022534661445893474,0.0018819070142084312,0.4694812956084397,0.09492040973096294,0.597296073995318,0.006053415013688759,0.6638037923034737,0.003403998595796296,0.3401641185307394,0.015613099892826172,0.48168087667990045,0.0021367377824472056,0.6459444097662903,0.02196871800707099,0.5233815000308026,0.0,0.4269277879923097,0.0,0.3485181062017896,0.01107477372805121,0.010133232104771583,0.0,0.4561904652409444,0.018087204133685846,0.632163380091696,0.0,0.44857972955518155,0.0,0.5109317291519264,0.034995441422388085,0.5472702880825224,0.0,0.44647421746387905,0.010746183404351538,0.5430750109079951,0.0,0.9944955350422611,0.0,1.0,0.015387397476060362,0.9687638212721146,0.0,1
0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.5177829099307161,0.0,0.18400158793171917,0.0,0.2767066180302241,0.0,0.36318128739669225,0.0,1.0,0.0,0.24016917439776364,0.0,0.576876604742486,0.0,0.3068935235341869,0.0,0.0,0.0,0.549299750119731,0.0,0.6055723583438898,0.0,0.2865408458465353,0.0,0.5,0.0,0.5,0.0,0.6834170854271358,0.0,0.3765541740674956,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.4999999999999991,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.22632794457274819,0.0,0.3959904724096863,0.0,0.37884314747264214,0.0,0.25271790786722304,0.0,1.0,0.0,0.2570086536212699,0.0,0.6118411116145597,0.0,0.2319166850248514,0.0,0.0,0.0,0.45148874028895314,0.0,0.6055723583438898,0.0,0.21463011434081825,0.0,0.0,0.0,0.5,0.0,0.6834170854271358,0.0,0.3468028419182949,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
