region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.032,2,0.113,1.0,0.164,3,0.013,0,0.27,32.05,0.464,-108.95,0.137,16.62,0.285,368.35,0.343,2,0.07,1.7272485e+09,0.265,2.88,0.06,2449.69,0.341,0,0.095,1.973821e+09,0.196,2,0.793,0,0.738,76.89,0.689,1,0.896,2.0,0.617,2,0.677,-0.19,0.667,57.48,0.651,0,0.57
1.1,0.239,2,0.098,1.0,0.361,1,0.219,0,0.015,32.4,0.008,-108.15,0.233,14.41,0.088,345.6,0.215,1,0.423,1.7293427e+09,0.337,58.05,0.113,922.68,0.218,0,0.208,2.1353677e+09,0.511,2,0.667,0,0.943,68.97,0.722,1,0.73,2.0,0.587,2,0.674,-0.84,1.0,38.41,0.959,0,0.649
1.1,0.176,1,0.295,1.0,0.361,2,0.341,0,0.148,35.8,0.288,-100.93,0.218,13.47,0.052,271.2,0.549,2,0.263,1.7271107e+09,0.247,25.6,0.173,1043.03,0.247,0,0.374,2.341492e+09,0.278,2,0.711,0,0.574,76.67,0.551,1,0.637,2.0,0.675,2,0.674,-0.62,0.608,49.99,0.719,0,0.645
1.1,0.415,1,0.27,1.0,0.215,2,0.238,0,0.14,33.08,0.048,-111.38,0.368,14.22,0.013,208.33,0.529,2,0.442,1.7248654e+09,0.439,20.8,0.115,1104.83,0.223,0,0.507,1.3991578e+09,0.431,2,0.672,0,0.603,52.58,0.639,1,0.584,2.0,0.845,1,0.978,-0.21,0.974,36.47,0.736,0,0.692
1.1,0.024,1,0.118,1.0,0.235,2,0.184,0,0.156,31.52,0.283,-116.52,0.029,13.49,0.121,226.53,0.167,2,0.106,1.7264666e+09,0.079,23.45,0.135,1068.4,0.294,0,0.303,1.011828e+09,0.213,1,0.777,0,0.787,44.25,0.831,1,0.933,2.0,0.775,1,0.88,-0.1,1.0,30.95,0.96,0,0.941
1.1,0.056,2,0.11,1.0,0.396,2,0.204,0,0.123,33.49,0.077,-105.45,0.397,12.89,0.096,183.4,0.257,1,0.316,1.7287666e+09,0.169,38.63,0.439,1005.83,0.542,0,0.152,2.2932137e+09,0.296,2,0.853,0,0.554,76.05,0.915,1,0.588,2.0,0.925,2,1.0,-0.63,0.569,40.57,0.634,0,0.57
1.1,0.01,1,0.122,1.0,0.259,1,0.447,0,0.389,30.13,0.205,-112.17,0.366,12.19,0.391,242.87,0.179,1,0.189,1.725671e+09,0.265,28.71,0.141,593.2,0.078,0,0.15,1.3771939e+09,0.342,2,0.691,0,0.562,52.45,0.681,1,0.552,2.0,0.726,1,0.584,-0.45,0.955,31.88,0.568,0,0.719
1.1,0.253,1,0.313,1.0,0.038,2,0.141,0,0.262,33.81,0.088,-111.51,0.101,14.06,0.09,340.29,0.146,2,0.312,1.7270732e+09,0.068,34.82,0.163,678.52,0.098,0,0.07,1.8460632e+09,0.212,1,0.958,0,0.951,70.1,0.962,1,1.0,2.0,0.923,2,1.0,-0.46,0.811,35.6,1.0,0,0.956
1.1,0.328,1,0.367,1.0,0.22,2,0.002,0,0.154,35.37,0.241,-107.22,0.316,15.63,0.413,366.48,0.275,2,0.12,1.7277687e+09,0.125,22.54,0.237,1270.04,0.475,0,0.08,1.751099e+09,0.363,2,0.905,0,0.91,64.07,0.591,1,0.577,2.0,0.707,2,0.595,-0.66,0.574,45.55,0.963,0,0.748
1.1,0.256,1,0.153,1.0,0.308,2,0.302,0,0.148,32.56,0.079,-114.64,0.017,13.28,0.283,342.39,0.342,2,0.367,1.7246922e+09,0.073,51.38,0.364,934.58,0.17,0,0.113,2.014452e+09,0.383,2,0.741,0,0.66,65.91,0.713,1,0.604,2.0,0.662,2,0.724,-0.18,0.612,40.16,0.7,0,0.711
1.1,0.468,2,0.427,1.0,0.134,2,0.076,0,0.189,32.12,0.27,-93.98,0.209,14.2,0.425,458.25,0.353,1,0.17,1.7296255e+09,0.224,49.99,0.362,1260.15,0.071,0,0.256,2.2227927e+09,0.158,2,0.661,0,0.589,89.13,0.565,2,0.842,2.0,0.813,2,0.723,-0.73,0.9,45.24,0.849,0,0.679
1.1,0.401,1,0.2,1.0,0.384,1,0.042,0,0.104,29.6,0.296,-108.34,0.08,13.58,0.363,123.41,0.342,2,0.158,1.7300108e+09,0.283,38.77,0.258,1472.95,0.341,0,0.341,1.5107649e+09,0.525,2,0.952,0,0.67,69.84,0.615,2,0.638,2.0,0.584,2,0.604,-0.44,0.811,41.75,0.973,0,0.73
1.1,0.402,2,0.187,-0.6374019980430603,0.213,2,0.047,0,0.334,36.86,0.165,-101.79,0.409,16.94,0.368,561.52,0.174,1,0.149,1.7349866e+09,0.084,74.95,0.156,1818.67,0.165,0,0.061,2.6468362e+09,0.396,2,0.128,0,0.371,99.36,0.242,2,0.255,2.0,0.132,2,0.163,-0.51,0.314,66.92,0.272,0,0.3
1.1,0.422,2,0.201,-0.644344687461853,0.138,1,0.422,0,0.124,28.93,0.124,-101.16,0.114,13.27,0.135,303.52,0.26,2,0.384,1.7323414e+09,0.121,54.01,0.237,868.07,0.259,0,0.058,2.391383e+09,0.229,2,0.355,0,0.18,89.54,0.058,2,0.15,3.0,0.375,2,0.397,-0.36,0.238,50.44,0.51,0,0.113
1.1,0.128,1,0.258,1.0,0.166,2,0.02,0,0.036,34.7,0.15,-107.42,0.131,14.34,0.011,100.53,0.066,2,0.156,1.7264919e+09,0.342,17.58,0.075,938.53,0.091,0,0.148,1.9431976e+09,0.324,2,0.57,0,0.972,64.65,0.7,1,0.99,2.0,0.742,2,0.898,-0.31,1.0,41.39,0.56,0,0.87
1.1,0.18,2,0.492,1.0,0.208,2,0.057,0,0.229,33.18,0.374,-99.78,0.075,14.33,0.215,225.72,0.239,1,0.26,1.7320675e+09,0.11,39.81,0.334,830.25,0.165,0,0.091,1.9790397e+09,0.217,2,0.746,0,0.612,78.77,0.581,2,0.825,2.0,0.664,2,0.647,-0.44,0.691,45.45,0.644,0,0.816
1.1,0.043,2,0.152,1.0,0.428,2,0.203,0,0.177,34.3,0.362,-104.82,0.199,13.78,0.368,430.72,0.194,2,0.348,1.7272521e+09,0.194,38.87,0.22,1318.8,0.128,0,0.42,2.2569467e+09,0.118,1,0.928,0,0.835,102.18,1.0,1,0.994,2.0,1.0,2,0.995,-0.66,0.834,50.68,0.835,0,0.953
