region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.469,1.0,0.074,1,0.332,3,0.027,0,0.424,39.69,0.109,-118.82,0.01,13.58,0.38,553.93,0.127,2,0.352,1.7280164e+09,0.235,140.38,0.154,-14.07,0.083,0,0.238,1.7710216e+09,0.239,2,0.66,0,0.639,110.91,0.646,2,0.609,2.0,0.561,3.0,0.575,0.85,0.902,39.64,0.721,0.0,0.749
1.1,0.195,1.0,0.33,1,0.026,3,0.316,0,0.417,39.54,0.366,-105.73,0.21,11.28,0.08,486.04,0.36,2,0.136,1.7281692e+09,0.064,95.63,0.454,-19.91,0.058,0,0.192,1.7525723e+09,0.055,2,1.0,0,0.599,118.79,0.693,2,0.995,2.0,0.994,3.0,0.57,0.57,0.592,36.23,0.553,0.0,0.665
1.1,0.167,1.0,0.387,1,0.179,3,0.383,0,0.36,38.7,0.265,-111.8,0.206,12.24,0.313,545.94,0.288,2,0.11,1.7299958e+09,0.528,123.56,0.316,846.64,0.251,0,0.547,2.0285268e+09,0.108,1,0.863,0,0.858,126.94,0.859,2,0.982,2.0,0.928,3.0,0.765,0.71,1.0,43.82,0.986,0.0,0.938
1.1,0.212,1.0,0.303,1,0.148,4,0.202,0,0.45,39.08,0.113,-110.24,0.091,16.16,0.288,739.69,0.177,3,0.194,1.7341373e+09,0.372,135.43,0.084,582.15,0.12,0,0.359,2.3210056e+09,0.402,1,0.932,0,1.0,167.61,0.791,2,0.962,3.0,0.763,3.0,1.0,0.89,0.86,52.57,0.834,0.0,0.934
1.1,0.428,1.0,0.409,1,0.452,3,0.219,0,0.154,38.65,0.065,-113.93,0.029,14.1,0.372,566.5,0.253,2,0.425,1.7293263e+09,0.287,97.2,0.432,-221.02,0.07,0,0.258,1.8780393e+09,0.099,2,0.735,0,0.683,126.92,0.707,2,0.89,3.0,0.703,2.0,0.866,0.76,0.744,37.12,0.687,0.0,0.818
1.1,0.121,1.0,0.14,1,0.078,3,0.153,0,0.136,35.13,0.476,-117.88,0.417,12.42,0.249,534.85,0.128,2,0.253,1.7296964e+09,0.16,87.47,0.21,214.85,0.266,0,0.264,1.8895552e+09,0.47,1,1.0,0,0.994,101.25,0.821,2,0.755,2.0,0.867,3.0,0.968,0.46,1.0,33.52,0.776,0.0,0.907
1.1,0.039,1.0,0.498,1,0.227,3,0.042,0,0.398,34.54,0.303,-116.86,0.461,12.13,0.168,577.96,0.079,2,0.485,1.7295668e+09,0.09,109.55,0.455,460.94,0.437,0,0.249,2.0365062e+09,0.16,1,0.892,0,0.901,125.74,1.0,2,0.88,2.0,0.946,3.0,0.785,0.87,0.825,43.36,0.936,0.0,0.752
1.1,0.132,1.0,0.437,1,0.231,3,0.06,0,0.05,36.64,0.006,-112.96,0.486,14.86,0.32,618.74,0.522,2,0.298,1.7311078e+09,0.12,80.24,0.124,-234.77,0.534,0,0.151,1.7726042e+09,0.146,1,1.0,0,0.99,138.23,0.925,2,0.881,2.0,0.826,3.0,0.839,0.66,0.883,43.02,0.842,0.0,0.946
1.1,0.152,1.0,0.203,1,0.386,3,0.048,0,0.369,33.98,0.494,-114.03,0.235,13.16,0.06,639.04,0.214,2,0.367,1.729816e+09,0.308,54.94,0.273,27.11,0.365,0,0.536,1.8115018e+09,0.482,1,1.0,0,1.0,125.81,0.97,2,0.843,2.0,1.0,3.0,0.84,0.74,0.863,46.27,1.0,0.0,0.755
1.1,0.34,1.0,0.332,1,0.287,3,0.082,0,0.188,39.01,0.154,-103.19,0.256,12.39,0.191,581.06,0.294,2,0.545,1.7312538e+09,0.135,110.02,0.306,329.67,0.105,0,0.14,2.0951316e+09,0.081,2,0.693,0,0.653,140.53,0.73,2,0.634,3.0,0.662,3.0,0.738,1.2,0.592,53.02,0.583,0.0,0.575
