region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.091,2,0.244,1,0.016,5.0,0.101,0,0.021,47.76,0.407,-117.5,0.142,14.31,0.316,374.13,0.506,2.0,0.359,1.7246518e+09,0.06,71.52,0.538,1054.83,0.356,0,0.46,3.430879e+09,0.442,1.0,1.0,0,0.917,77.55,0.868,2,0.776,3.0,0.964,2.0,0.87,-0.28,0.883,58.76,0.765,0.0,0.897
1.1,0.176,1,0.291,1,0.437,4.0,0.321,0,0.438,44.85,0.288,-123.33,0.084,13.07,0.179,458.34,0.227,2.0,0.276,1.7266185e+09,0.168,77.68,0.475,401.92,0.114,0,0.522,2.324295e+09,0.12,1.0,0.873,0,0.76,73.66,0.93,2,1.0,2.0,0.818,2.0,0.957,0.14,0.9,49.03,1.0,0.0,0.895
1.3,0.24,2,0.018,1,0.314,4.0,0.23,0,0.196,46.54,0.233,-112.16,0.429,11.84,0.263,446.2,0.087,2.0,0.541,1.7236623e+09,0.073,74.9,0.338,345.92,0.145,0,0.246,3.590692e+09,0.368,1.0,1.0,0,0.9,64.3,0.78,1,0.871,2.0,0.774,2.0,0.782,-0.75,0.834,47.73,0.894,0.0,0.958
1.1,0.422,2,0.046,1,0.031,3.0,0.174,0,0.204,44.2,0.069,-110.56,0.094,9.68,0.164,540.48,0.357,2.0,0.383,1.7259469e+09,0.325,67.1,0.068,298.27,0.115,0,0.509,3.2754496e+09,0.157,1.0,0.805,0,0.838,77.77,0.977,1,0.877,2.0,1.0,2.0,0.96,-0.33,0.91,43.23,0.919,0.0,0.99
1.1,0.006,2,0.054,1,0.091,4.0,0.156,0,0.327,46.52,0.404,-101.25,0.024,11.63,0.325,455.57,0.152,2.0,0.49,1.7253528e+09,0.111,73.67,0.239,724.92,0.412,0,0.325,3.7870377e+09,0.447,1.0,0.778,0,0.965,74.95,0.828,2,0.993,3.0,0.806,2.0,0.921,-0.8,0.967,52.24,1.0,0.0,0.976
1.1,0.162,2,0.31,1,0.154,5.0,0.242,0,0.147,50.76,0.042,-94.04,0.137,8.34,0.286,600.42,0.269,2.0,0.366,1.7272781e+09,0.244,72.9,0.221,1117.56,0.239,0,0.266,4.0685097e+09,0.095,1.0,1.0,0,0.82,82.88,1.0,2,0.874,3.0,0.751,2.0,0.83,-0.73,0.886,65.87,0.753,0.0,0.774
1.1,0.14,2,0.34,1,0.419,4.0,0.413,0,0.176,48.3,0.389,-102.24,0.322,11.09,0.434,472.42,0.183,3.0,0.497,1.7257734e+09,0.092,56.15,0.269,1234.12,0.343,0,0.204,4.1954888e+09,0.283,1.0,1.0,0,0.96,96.15,0.997,2,0.867,3.0,1.0,3.0,0.953,-0.57,1.0,55.52,0.811,0.0,0.802
1.1,0.185,2,0.436,1,0.048,5.0,0.157,0,0.392,49.8,0.25,-97.89,0.087,14.48,0.182,555.49,0.227,2.0,0.276,1.7279544e+09,0.331,99.0,0.068,672.66,0.109,0,0.296,4.251615e+09,0.356,1.0,1.0,0,0.867,88.82,1.0,2,0.921,3.0,0.855,2.0,0.963,-0.26,0.824,62.87,0.965,0.0,0.785
1.1,0.489,2,0.242,1,0.278,5.0,0.106,0,0.23,47.86,0.256,-110.76,0.098,14.84,0.438,649.42,0.124,2.0,0.208,1.7283091e+09,0.287,96.88,0.235,591.14,0.497,0,0.06,3.2657193e+09,0.199,1.0,1.0,0,1.0,76.47,0.816,2,0.784,3.0,1.0,2.0,0.912,-0.73,0.872,68.33,0.955,0.0,0.864
1.1,0.086,2,0.253,1,0.003,5.329310417175293,0.484,0,0.04,59.9,0.358,-95.6,0.073,11.38,0.041,851.73,0.54,2.0,0.283,1.7332586e+09,0.387,137.53,0.086,1466.13,0.185,0,0.35,5.573871e+09,0.059,1.0,0.91,0,1.0,123.15,0.895,2,0.945,3.0,0.86,2.0,0.933,-0.87,1.0,83.67,0.937,0.0,0.805
