region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,51.26,0.7,-100.09,0.7,28.19,0.65,1228.79,0.5,3.0,0.6,1.7325667e+09,0.55,76.48,0.5,-234.83,0.4,0.0,0.6,2.5528955e+09,0.65,1.0,0.75,0,0.9,206.3,0.85,2,0.7,3,0.8,3.0,0.75,0.93,0.95,82.36,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,37.04,0.7,-113.52,0.7,18.79,0.65,728.34,0.5,2.0,0.6,1.7267626e+09,0.55,45.39,0.5,311.24,0.4,0.0,0.6,1.0446749e+09,0.65,1.0,0.75,0,0.9,121.5,0.85,1,0.7,2,0.8,2.0,0.75,0.46,0.95,47.25,0.9,0,0.8
1.1,0.8,2.0,0.75,1,0.7,4.0,0.6,0,0.9,45.37,0.7,-107.5,0.7,24.26,0.65,930.58,0.5,2.0,0.6,1.7267057e+09,0.55,63.22,0.5,-115.28,0.4,0.0,0.6,2.2198152e+09,0.65,1.0,0.75,0,0.9,139.51,0.85,2,0.7,2,0.8,3.0,0.75,1.29,0.95,67.76,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,46.07,0.7,-111.05,0.7,23.41,0.65,971.36,0.5,2.0,0.6,1.7280741e+09,0.55,70.65,0.5,148.74,0.4,0.0,0.6,2.6096617e+09,0.65,1.0,0.75,0,0.9,149.98,0.85,2,0.7,3,0.8,3.0,0.75,0.29,0.95,62.27,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.019113540649414,0.6,-1,0.9,47.21,0.7,-86.96,0.7,27.9,0.65,1144.63,0.5,3.0,0.6,1.7394665e+09,0.55,89.85,0.5,700.58,0.4,0.0,0.6,1.125392e+09,0.65,1.0,0.75,0,0.9,198.4,0.85,2,0.7,2,0.8,3.0,0.75,0.96,0.95,83.96,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,44.28,0.7,-104.98,0.7,23.14,0.65,890.05,0.5,2.0,0.6,1.7317389e+09,0.55,66.97,0.5,117.66,0.4,0.0,0.6,1.5908745e+09,0.65,1.0,0.75,0,0.9,160.53,0.85,2,0.7,2,0.8,2.0,0.75,1.01,0.95,69.06,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,41.91,0.7,-100.84,0.7,23.73,0.65,884.61,0.5,2.0,0.6,1.7297618e+09,0.55,49.23,0.5,-471.27,0.4,0.0,0.6,1.2448678e+09,0.65,1.0,0.75,0,0.9,149.49,0.85,2,0.7,2,0.8,2.0,0.75,0.85,0.95,62.88,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,3.0,0.6,0,0.9,37.47,0.7,-111.38,0.7,21.74,0.65,730.3,0.5,2.0,0.6,1.7248937e+09,0.55,51.16,0.5,148.11,0.4,0.0,0.6,1.491548e+09,0.65,1.0,0.75,0,0.9,111.99,0.85,2,0.7,2,0.8,2.0,0.75,0.34,0.95,47.48,0.9,0,0.8
1.1,0.8,2.0,0.75,1,0.7,4.0,0.6,0,0.9,47.71,0.7,-111.84,0.7,22.86,0.65,957.97,0.5,2.0,0.6,1.7355597e+09,0.55,85.29,0.5,509.39,0.4,-0.5867675542831421,0.6,1.7021964e+09,0.65,1.0,0.75,0,0.9,157.9,0.85,2,0.7,2,0.8,3.0,0.75,1.84,0.95,72.44,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,53.32,0.7,-100.79,0.7,28.27,0.65,1207.22,0.5,3.0,0.6,1.7302199e+09,0.55,92.23,0.5,434.1,0.4,0.0,0.6,2.0881705e+09,0.65,1.0,0.75,0,0.9,199.83,0.85,2,0.7,2,0.8,3.0,0.75,1.58,0.95,74.5,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,3.0,0.6,0,0.9,36.8,0.7,-107.94,0.7,19.11,0.65,688.01,0.5,2.0,0.6,1.7302822e+09,0.55,47.28,0.5,79.25,0.4,0.0,0.6,8.107014e+08,0.65,1.0,0.75,0,0.9,122.05,0.85,2,0.7,2,0.8,2.0,0.75,0.75,0.95,53.07,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.7386674880981445,0.6,-1,0.9,55.22,0.7,-87.77,0.7,34.89,0.65,1187.83,0.5,3.0,0.6,1.7463791e+09,0.55,140.36,0.5,803.31,0.4,-0.8569844961166382,0.6,2.1193631e+09,0.65,1.0,0.75,0,0.9,233.12,0.85,2,0.7,2,0.8,3.0,0.75,2.04,0.95,117.67,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,38.38,0.7,-108.6,0.7,17.09,0.65,731.04,0.5,2.0,0.6,1.7266207e+09,0.55,42.17,0.5,-66.26,0.4,0.0,0.6,1.5849769e+09,0.65,1.0,0.75,0,0.9,122.5,0.85,2,0.7,2,0.8,2.0,0.75,0.6,0.95,54.26,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,3.0,0.6,0,0.9,40.82,0.7,-108.98,0.7,19.6,0.65,717.0,0.5,2.0,0.6,1.7297032e+09,0.55,68.05,0.5,439.42,0.4,0.0,0.6,1.1404854e+09,0.65,1.0,0.75,0,0.9,122.07,0.85,2,0.7,2,0.8,2.0,0.75,0.99,0.95,51.58,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,50.45,0.7,-98.13,0.7,25.55,0.65,1163.63,0.5,2.0,0.6,1.734169e+09,0.55,75.78,0.5,313.98,0.4,-0.5515592098236084,0.6,1.3864914e+09,0.65,1.0,0.75,0,0.9,204.87,0.85,2,0.7,2,0.8,3.0,0.75,1.37,0.95,72.48,0.9,0,0.8
1.1,0.8,2.0,0.75,1,0.7,5.0,0.6,0,0.9,50.9,0.7,-90.58,0.7,30.84,0.65,1242.91,0.5,3.0,0.6,1.7372236e+09,0.55,95.88,0.5,-391.56,0.4,-0.6139112710952759,0.6,2.2446953e+09,0.65,1.0,0.75,0,0.9,205.98,0.85,3,0.7,2,0.8,3.0,0.75,1.27,0.95,90.35,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,38.64,0.7,-102.43,0.7,21.86,0.65,690.78,0.5,2.0,0.6,1.7287685e+09,0.55,54.4,0.5,-123.39,0.4,0.0,0.6,9.5260845e+08,0.65,1.0,0.75,0,0.9,125.36,0.85,2,0.7,2,0.8,2.0,0.75,0.91,0.95,56.21,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,49.99,0.7,-97.54,0.7,31.26,0.65,1095.49,0.5,2.0,0.6,1.7339343e+09,0.55,98.84,0.5,292.51,0.4,-0.667326807975769,0.6,1.247438e+09,0.65,1.0,0.75,0,0.9,212.3,0.85,2,0.7,2,0.8,3.0,0.75,1.55,0.95,80.68,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,36.96,0.7,-110.73,0.7,20.64,0.65,695.29,0.5,2.0,0.6,1.7259397e+09,0.55,49.45,0.5,-297.73,0.4,0.0,0.6,1.5848645e+09,0.65,1.0,0.75,0,0.9,114.32,0.85,2,0.7,2,0.8,2.0,0.75,0.55,0.95,50.2,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,5.0,0.6,0,0.9,50.72,0.7,-106.11,0.7,26.52,0.65,1180.35,0.5,3.0,0.6,1.7334671e+09,0.55,62.42,0.5,-584.1,0.4,0.0,0.6,2.4574863e+09,0.65,1.0,0.75,0,0.9,178.01,0.85,2,0.7,2,0.8,3.0,0.75,0.79,0.95,79.9,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,44.21,0.7,-111.95,0.7,20.96,0.65,790.47,0.5,2.0,0.6,1.7307533e+09,0.55,69.58,0.5,424.32,0.4,0.0,0.6,1.9277105e+09,0.65,1.0,0.75,0,0.9,153.08,0.85,2,0.7,2,0.8,2.0,0.75,1.19,0.95,59.17,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,37.82,0.7,-111.91,0.7,22.14,0.65,791.71,0.5,2.0,0.6,1.7275962e+09,0.55,55.54,0.5,52.96,0.4,0.0,0.6,1.2090799e+09,0.65,1.0,0.75,0,0.9,137.68,0.85,1,0.7,2,0.8,2.0,0.75,0.73,0.95,52.57,0.9,0,0.8
1.1,0.8,1.0,0.75,1,0.7,4.0,0.6,0,0.9,45.75,0.7,-106.24,0.7,18.96,0.65,931.42,0.5,2.0,0.6,1.7299437e+09,0.55,78.05,0.5,951.75,0.4,0.0,0.6,1.4022551e+09,0.65,1.0,0.75,0,0.9,146.0,0.85,2,0.7,1,0.8,2.0,0.75,1.4,0.95,59.86,0.9,0,0.8
