region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.438,1.0,0.272,1,0.364,3,0.254,1,0.184,31.7,0.099,-97.08,0.103,23.7,0.106,463.43,0.398,2.0,0.155,1.7240257e+09,0.094,73.53,0.052,1524.92,0.292,0.0,0.167,2.0621439e+09,0.072,1,0.967,0,0.978,96.58,0.969,3.0,0.761,2,0.825,2,0.783,0.55,0.929,52.03,0.898,0,0.803
1.1,0.049,1.0,0.123,1,0.428,2,0.419,0,0.274,30.83,0.164,-107.75,0.415,21.07,0.304,289.65,0.155,2.0,0.261,1.7236362e+09,0.224,64.73,0.2,1348.69,0.355,0.0,0.414,1.9817414e+09,0.484,1,0.761,0,0.865,79.73,0.86,2.0,1.0,2,0.967,2,0.852,-0.19,0.903,45.24,0.887,0,0.954
1.1,0.445,1.0,0.231,1,0.067,3,0.038,0,0.271,33.84,0.424,-100.03,0.058,22.99,0.184,264.65,0.13,3.0,0.363,1.7297915e+09,0.449,91.4,0.096,2077.46,0.148,0.0,0.065,2.142593e+09,0.106,2,0.682,0,0.954,70.59,0.558,2.0,0.688,2,1.0,2,0.77,-0.42,0.686,53.81,0.605,0,0.712
1.1,0.142,1.0,0.099,1,0.024,2,0.137,0,0.038,30.97,0.313,-103.75,0.222,20.25,0.039,368.26,0.209,2.0,0.166,1.7243606e+09,0.118,81.64,0.12,1047.93,0.104,0.0,0.357,1.94733e+09,0.478,2,0.994,0,1.0,57.2,0.617,2.0,0.801,2,0.764,2,1.0,0.15,0.59,40.64,0.694,0,0.695
1.1,0.116,1.0,0.02,1,0.376,3,0.078,0,0.147,34.87,0.078,-100.89,0.05,21.97,0.089,404.44,0.218,3.0,0.164,1.7271163e+09,0.146,71.51,0.167,2068.42,0.066,0.0,0.226,2.5423596e+09,0.203,2,0.905,0,0.884,59.44,0.638,3.0,0.669,2,0.813,2,0.654,0.25,0.934,58.39,0.687,0,0.987
1.1,0.139,1.0,0.348,1,0.243,3,0.225,0,0.078,31.93,0.269,-104.47,0.021,17.89,0.221,275.3,0.353,2.0,0.51,1.7254977e+09,0.176,59.81,0.185,1995.28,0.332,0.0,0.265,1.6297257e+09,0.23,1,0.905,0,0.758,66.47,0.987,2.0,1.0,2,1.0,2,0.803,0.14,0.969,52.43,1.0,0,0.967
1.1,0.13,1.0,0.121,1,0.131,3,0.216,1,0.256,37.83,0.234,-89.12,0.414,22.37,0.018,336.8,0.093,3.0,0.117,1.7264294e+09,0.216,76.62,0.136,2010.24,0.346,0.0,0.402,2.0036202e+09,0.307,1,0.766,0,0.774,62.74,0.833,3.0,0.925,2,0.946,2,0.967,0.13,1.0,61.46,0.892,1,0.781
1.1,0.174,1.0,0.018,1,0.1,3,0.264,0,0.23,33.68,0.213,-103.1,0.322,21.64,0.135,241.23,0.374,2.0,0.221,1.7258652e+09,0.262,69.47,0.161,1032.28,0.146,0.0,0.071,1.9195081e+09,0.229,1,1.0,0,0.762,78.47,0.791,2.0,1.0,2,0.948,2,0.783,0.39,0.891,45.87,0.939,0,0.988
1.1,0.295,1.0,0.039,1,0.303,2,0.115,1,0.27,30.18,0.469,-100.51,0.24,23.0,0.406,526.04,0.116,3.0,0.257,1.7228746e+09,0.352,78.88,0.25,2227.62,0.263,0.0,0.341,1.8171141e+09,0.215,1,0.891,0,0.959,116.28,1.0,2.0,0.774,2,1.0,2,1.0,-0.07,0.982,52.75,0.873,0,1.0
1.1,0.048,1.0,0.075,1,0.124,3,0.418,0,0.029,26.83,0.142,-102.22,0.107,22.36,0.386,232.03,0.331,3.0,0.118,1.7178277e+09,0.245,83.83,0.21,2686.71,0.222,0.0,0.159,1.6000552e+09,0.16,1,0.891,0,1.0,85.51,0.837,3.0,0.897,2,0.811,2,0.952,-0.33,0.966,53.71,1.0,0,0.773
