region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,-1.2148540019989014,0.75,1.0,0.7,5.0,0.6,0,0.9,39.91,0.7,-88.23,0.7,11.76,0.65,765.92,0.5,2,0.6,1.7459114e+09,0.55,138.26,0.5,-120.79,0.4,0,0.6,1.130429e+09,0.65,2,0.75,0,0.9,56.76,0.85,3.0,0.7,3.0,0.8,1.0,0.75,0.09,0.95,-7.13,0.9,0.0,0.8
1.1,0.8,-1.4403796195983887,0.75,-0.5065019130706787,0.7,5.0,0.6,0,0.9,37.3,0.7,-89.93,0.7,9.29,0.65,808.84,0.5,2,0.6,1.7435846e+09,0.55,128.65,0.5,-475.25,0.4,0,0.6,1.1388705e+09,0.65,2,0.75,0,0.9,54.17,0.85,2.0,0.7,2.0,0.8,1.0,0.75,0.46,0.95,0.77,0.9,0.0,0.8
1.1,0.8,-1.3038275241851807,0.75,1.0,0.7,5.0,0.6,0,0.9,40.04,0.7,-87.52,0.7,13.0,0.65,838.06,0.5,2,0.6,1.7439844e+09,0.55,126.34,0.5,411.85,0.4,0,0.6,1.6145728e+09,0.65,2,0.75,0,0.9,93.42,0.85,2.0,0.7,3.0,0.8,1.0,0.75,-0.03,0.95,8.16,0.9,0.0,0.8
1.1,0.8,-0.6132215261459351,0.75,1.0,0.7,5.0,0.6,0,0.9,39.65,0.7,-92.72,0.7,9.46,0.65,740.78,0.5,2,0.6,1.7345623e+09,0.55,70.84,0.5,-147.26,0.4,0,0.6,1.01256666e+09,0.65,2,0.75,0,0.9,45.7,0.85,2.0,0.7,2.0,0.8,1.0,0.75,0.18,0.95,3.95,0.9,0.0,0.8
1.1,0.8,-1.406990647315979,0.75,1.0,0.7,5.0,0.6,0,0.9,35.29,0.7,-89.57,0.7,8.59,0.65,796.89,0.5,2,0.6,1.7412677e+09,0.55,91.09,0.5,-92.64,0.4,0,0.6,7.442996e+08,0.65,2,0.75,0,0.9,74.6,0.85,2.0,0.7,3.0,0.8,1.0,0.75,0.58,0.95,-3.86,0.9,0.0,0.8
1.1,0.8,-1.5743261575698853,0.75,-0.5559626817703247,0.7,4.906013488769531,0.6,0,0.9,43.29,0.7,-85.02,0.7,10.95,0.65,787.71,0.5,2,0.6,1.7453197e+09,0.55,147.42,0.5,-81.23,0.4,0,0.6,1.449177e+09,0.65,2,0.75,0,0.9,65.55,0.85,2.0,0.7,3.0,0.8,1.0,0.75,-0.14,0.95,1.83,0.9,0.0,0.8
1.1,0.8,-2.0338330268859863,0.75,1.0,0.7,6.51047945022583,0.6,0,0.9,49.99,0.7,-73.15,0.7,18.35,0.65,1080.89,0.5,2,0.6,1.7545491e+09,0.55,147.23,0.5,496.64,0.4,1,0.6,1.8319419e+09,0.65,3,0.75,0,0.9,105.92,0.85,3.0,0.7,2.885089159011841,0.8,1.0,0.75,-0.46,0.95,-2.51,0.9,0.0,0.8
1.1,0.8,-0.6027578115463257,0.75,1.0,0.7,5.0,0.6,0,0.9,34.92,0.7,-104.07,0.7,11.2,0.65,602.27,0.5,2,0.6,1.7325324e+09,0.55,82.07,0.5,-682.51,0.4,0,0.6,6.881397e+08,0.65,2,0.75,0,0.9,51.74,0.85,1.0,0.7,2.0,0.8,1.0,0.75,0.2,0.95,9.1,0.9,0.0,0.8
1.1,0.8,-0.976556658744812,0.75,1.0,0.7,4.0,0.6,0,0.9,34.0,0.7,-97.52,0.7,9.05,0.65,665.04,0.5,2,0.6,1.7345807e+09,0.55,59.2,0.5,-366.39,0.4,0,0.6,5.3661392e+08,0.65,1,0.75,0,0.9,57.21,0.85,2.0,0.7,2.0,0.8,1.0,0.75,0.07,0.95,1.96,0.9,0.0,0.8
1.3,0.8,-1.6909401416778564,0.75,-0.7164202928543091,0.7,5.397061824798584,0.6,0,0.9,43.21,0.7,-80.09,0.7,9.64,0.65,1135.23,0.5,2,0.6,1.7473979e+09,0.55,156.5,0.5,-893.52,0.4,0,0.6,9.0871917e+08,0.65,2,0.75,0,0.9,58.26,0.85,2.0,0.7,3.0,0.8,1.0,0.75,0.15,0.95,11.5,0.9,0.0,0.8
