region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,2.0,0.75,1.0,0.7,3.0,0.6,0,0.9,38.67,0.7,-109.75,0.7,21.48,0.65,426.56,0.5,2.0,0.6,1.7280513e+09,0.55,45.39,0.5,1538.08,0.4,0,0.6,1.4621935e+09,0.65,1.0,0.75,0,0.9,114.11,0.85,2.0,0.7,1,0.8,2,0.75,0.38,0.95,29.5,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,3.0,0.6,0,0.9,42.3,0.7,-98.58,0.7,25.76,0.65,590.45,0.5,2.0,0.6,1.7356424e+09,0.55,80.45,0.5,2185.13,0.4,0,0.6,2.1193151e+09,0.65,1.0,0.75,0,0.9,133.43,0.85,3.0,0.7,2,0.8,2,0.75,-0.13,0.95,32.93,0.9,0.0,0.8
1.1,0.8,4.0,0.75,-0.5880392789840698,0.7,4.0,0.6,0,0.9,38.14,0.7,-99.86,0.7,32.46,0.65,671.12,0.5,3.0,0.6,1.7436175e+09,0.55,74.78,0.5,2761.05,0.4,0,0.6,1.918149e+09,0.65,1.0,0.75,0,0.9,126.19,0.85,3.0,0.7,2,0.8,2,0.75,0.14,0.95,47.84,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,3.0,0.6,0,0.9,42.22,0.7,-99.45,0.7,25.19,0.65,635.05,0.5,2.0,0.6,1.7360991e+09,0.55,92.09,0.5,2466.06,0.4,0,0.6,2.0960436e+09,0.65,1.0,0.75,0,0.9,128.76,0.85,3.0,0.7,1,0.8,2,0.75,-0.21,0.95,31.24,0.9,0.0,0.8
1.1,0.8,2.0,0.75,1.0,0.7,3.0,0.6,0,0.9,32.02,0.7,-109.24,0.7,21.16,0.65,442.38,0.5,2.0,0.6,1.7330084e+09,0.55,51.49,0.5,1302.06,0.4,0,0.6,1.1031151e+09,0.65,1.0,0.75,0,0.9,82.54,0.85,2.0,0.7,1,0.8,2,0.75,0.08,0.95,26.23,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,3.0,0.6,0,0.9,32.06,0.7,-110.73,0.7,26.82,0.65,485.69,0.5,2.0,0.6,1.7348522e+09,0.55,41.96,0.5,1713.75,0.4,0,0.6,7.347202e+08,0.65,1.0,0.75,0,0.9,89.79,0.85,2.0,0.7,1,0.8,2,0.75,0.52,0.95,39.97,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,3.0,0.6,0,0.9,39.66,0.7,-103.04,0.7,24.79,0.65,615.69,0.5,2.0,0.6,1.7316269e+09,0.55,77.71,0.5,2008.46,0.4,0,0.6,1.9911886e+09,0.65,1.0,0.75,0,0.9,114.38,0.85,3.0,0.7,1,0.8,2,0.75,0.44,0.95,37.07,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,5.0,0.6,0,0.9,39.43,0.7,-97.63,0.7,30.38,0.65,564.56,0.5,2.0,0.6,1.739903e+09,0.55,75.32,0.5,762.76,0.4,0,0.6,2.0046867e+09,0.65,-0.5369217395782471,0.75,0,0.9,119.63,0.85,2.0,0.7,2,0.8,2,0.75,0.25,0.95,46.82,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,37.22,0.7,-99.24,0.7,27.58,0.65,493.74,0.5,2.0,0.6,1.7373627e+09,0.55,64.26,0.5,1049.39,0.4,0,0.6,1.6202218e+09,0.65,1.0,0.75,0,0.9,118.07,0.85,2.0,0.7,1,0.8,2,0.75,0.58,0.95,54.9,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,3.0,0.6,0,0.9,37.88,0.7,-105.46,0.7,24.85,0.65,496.93,0.5,2.0,0.6,1.7357348e+09,0.55,81.34,0.5,1715.68,0.4,0,0.6,1.835669e+09,0.65,1.0,0.75,0,0.9,117.88,0.85,2.0,0.7,1,0.8,2,0.75,0.1,0.95,26.74,0.9,0.0,0.8
1.1,0.8,3.0,0.75,-0.541031539440155,0.7,4.0,0.6,0,0.9,38.76,0.7,-99.69,0.7,24.22,0.65,463.29,0.5,2.0,0.6,1.7360367e+09,0.55,68.55,0.5,2236.24,0.4,0,0.6,1.7325279e+09,0.65,1.0,0.75,0,0.9,125.34,0.85,3.0,0.7,1,0.8,2,0.75,0.57,0.95,46.41,0.9,0.0,0.8
1.1,0.8,4.0,0.75,1.0,0.7,5.0,0.6,0,0.9,40.76,0.7,-96.08,0.7,33.45,0.65,607.13,0.5,3.0,0.6,1.7416644e+09,0.55,59.4,0.5,2546.58,0.4,0,0.6,1.7391694e+09,0.65,1.0,0.75,0,0.9,145.9,0.85,3.0,0.7,2,0.8,2,0.75,0.24,0.95,55.02,0.9,0.0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,40.4,0.7,-93.59,0.7,29.5,0.65,569.8,0.5,3.0,0.6,1.739767e+09,0.55,85.62,0.5,1838.0,0.4,0,0.6,2.3110671e+09,0.65,1.0,0.75,0,0.9,141.55,0.85,3.0,0.7,1,0.8,2,0.75,0.3,0.95,52.22,0.9,0.0,0.8
1.1,0.8,2.0,0.75,1.0,0.7,4.0,0.6,0,0.9,36.87,0.7,-107.46,0.7,27.87,0.65,535.22,0.5,2.0,0.6,1.7317937e+09,0.55,51.59,0.5,1306.67,0.4,0,0.6,1.6510659e+09,0.65,1.0,0.75,0,0.9,121.03,0.85,2.0,0.7,2,0.8,2,0.75,0.19,0.95,37.05,0.9,0.0,0.8
1.1,0.8,2.0,0.75,1.0,0.7,3.0,0.6,0,0.9,33.2,0.7,-108.02,0.7,22.64,0.65,483.68,0.5,2.0,0.6,1.730388e+09,0.55,28.12,0.5,1649.55,0.4,0,0.6,8.299352e+08,0.65,1.0,0.75,0,0.9,93.03,0.85,2.0,0.7,1,0.8,2,0.75,0.73,0.95,31.61,0.9,0.0,0.8
