region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,3.0,0.75,1,0.7,4.0,0.6,0,0.9,39.35,0.7,-105.6,0.7,13.51,0.65,611.14,0.5,2.0,0.6,1722518800.0,0.55,56.15,0.5,609.01,0.4,0,0.6,2058731500.0,0.65,1.0,0.75,0,0.9,67.43,0.85,1,0.7,2.0,0.8,2,0.75,-0.79,0.95,51.35,0.9,0,0.8
1.1,0.8,2.0,0.75,1,0.7,4.0,0.6,0,0.9,35.89,0.7,-113.73,0.7,10.32,0.65,324.33,0.5,2.0,0.6,1720119700.0,0.55,71.31,0.5,353.42,0.4,0,0.6,1153014900.0,0.65,1.0,0.75,0,0.9,65.53,0.85,1,0.7,2.0,0.8,2,0.75,-0.38,0.95,41.07,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,5.0,0.6,0,0.9,39.53,0.7,-109.93,0.7,11.48,0.65,501.55,0.5,2.0,0.6,1724240600.0,0.55,50.15,0.5,579.89,0.4,0,0.6,1603664600.0,0.65,1.0,0.75,0,0.9,55.14,0.85,1,0.7,2.0,0.8,1,0.75,-1.05,0.95,50.68,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,4.0,0.6,0,0.9,36.47,0.7,-106.23,0.7,17.18,0.65,260.33,0.5,2.0,0.6,1724856800.0,0.55,69.43,0.5,-80.46,0.4,0,0.6,1770357900.0,0.65,1.0,0.75,0,0.9,73.03,0.85,1,0.7,3.0,0.8,2,0.75,-0.78,0.95,29.72,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,5.0,0.6,0,0.9,40.43,0.7,-94.14,0.7,15.87,0.65,380.15,0.5,2.0,0.6,1725553000.0,0.55,66.72,0.5,413.78,0.4,0,0.6,2942539300.0,0.65,1.0,0.75,0,0.9,60.74,0.85,2,0.7,3.0,0.8,2,0.75,-1.37,0.95,46.12,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,5.0,0.6,0,0.9,37.79,0.7,-91.61,0.7,15.68,0.65,505.86,0.5,3.0,0.6,1724436500.0,0.55,109.57,0.5,317.0,0.4,0,0.6,2549581000.0,0.65,1.0,0.75,0,0.9,75.46,0.85,2,0.7,3.0,0.8,2,0.75,-0.99,0.95,51.19,0.9,0,0.8
1.1,0.8,4.0,0.75,1,0.7,4.695486068725586,0.6,0,0.9,42.46,0.7,-115.81,0.7,12.15,0.65,504.46,0.5,2.0,0.6,1724475300.0,0.55,95.72,0.5,1055.46,0.4,0,0.6,980423000.0,0.65,-0.9340887665748596,0.75,0,0.9,86.34,0.85,2,0.7,3.0,0.8,2,0.75,-1.44,0.95,77.4,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,4.0,0.6,0,0.9,40.78,0.7,-99.58,0.7,15.53,0.65,577.84,0.5,2.0,0.6,1728146200.0,0.55,68.09,0.5,35.02,0.4,0,0.6,2270673200.0,0.65,1.0,0.75,0,0.9,87.48,0.85,2,0.7,2.0,0.8,2,0.75,-0.43,0.95,46.95,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,5.0,0.6,0,0.9,50.63,0.7,-80.82,0.7,17.86,0.65,869.04,0.5,3.0,0.6,1737281500.0,0.55,149.53,0.5,-1097.8,0.4,0,0.6,3400130600.0,0.65,1.0,0.75,0,0.9,125.09,0.85,2,0.7,2.5216782093048096,0.8,3,0.75,-0.1,0.95,60.17,0.9,0,0.8
1.1,0.8,3.0,0.75,1,0.7,4.0,0.6,0,0.9,37.27,0.7,-102.05,0.7,15.27,0.65,459.72,0.5,2.0,0.6,1730082000.0,0.55,82.85,0.5,-506.99,0.4,0,0.6,2917425400.0,0.65,1.0,0.75,0,0.9,52.36,0.85,1,0.7,3.0,0.8,2,0.75,-0.29,0.95,30.49,0.9,0,0.8
1.1,0.8,2.0,0.75,1,0.7,4.0,0.6,0,0.9,36.93,0.7,-112.3,0.7,11.42,0.65,326.25,0.5,2.0,0.6,1722045000.0,0.55,64.65,0.5,154.59,0.4,0,0.6,1699147400.0,0.65,1.0,0.75,0,0.9,65.59,0.85,1,0.7,2.0,0.8,2,0.75,-0.34,0.95,36.9,0.9,0,0.8
