region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.047,2.0,0.409,1,0.021,3.0,0.172,0,0.052,36.87,0.417,-97.04,0.228,12.38,0.105,562.45,0.437,2.0,0.19,1.7266111e+09,0.292,54.48,0.233,835.58,0.138,0,0.363,2.1503468e+09,0.084,1,0.753,0,0.788,112.01,0.912,2.0,0.955,2.0,1.0,2.0,0.8,0.32,0.928,16.02,0.851,0,0.81
1.1,0.124,2.0,0.381,1,0.248,5.0,0.361,0,0.328,42.29,0.258,-94.16,0.037,12.96,0.335,683.74,0.34,3.0,0.501,1.7355133e+09,0.093,62.76,0.063,1290.31,0.264,0,0.104,2.3227896e+09,0.077,2,0.805,0,0.742,141.26,0.624,3.0,0.681,2.0,0.714,3.0,0.975,0.68,0.798,16.42,0.608,0,0.604
1.1,0.253,2.0,0.066,1,0.313,3.0,0.159,0,0.092,39.94,0.192,-102.67,0.063,11.17,0.484,572.65,0.489,2.0,0.462,1.7196244e+09,0.117,15.92,0.321,626.49,0.237,0,0.153,1.6932676e+09,0.361,1,0.888,0,0.989,86.98,0.854,2.0,0.787,2.0,1.0,2.0,0.827,0.34,0.903,10.76,0.902,0,0.99
1.1,0.209,1.0,0.247,1,0.41,3.0,0.174,0,0.349,35.65,0.275,-111.24,0.232,13.7,0.475,474.28,0.466,2.0,0.151,1.7247544e+09,0.33,53.6,0.109,742.06,0.233,0,0.295,1.5877756e+09,0.157,1,0.983,0,0.947,81.16,1.0,2.0,0.937,2.0,1.0,2.0,0.958,0.41,0.754,15.43,0.799,0,0.952
1.1,0.477,1.0,0.342,1,0.084,5.0,0.057,0,0.301,51.39,0.111,-81.59,0.286,17.42,0.436,850.05,0.057,3.0,0.079,1.7320177e+09,0.337,51.68,0.254,2317.14,0.213,0,0.482,3.635549e+09,0.354,2,0.723,0,0.659,177.42,0.902,3.0,0.99,3.0,0.768,2.5591211318969727,0.747,1.02,0.992,18.8,0.692,0,0.923
1.1,0.061,1.0,0.245,1,0.032,3.0,0.207,0,0.16,36.44,0.112,-108.63,0.39,13.6,0.202,519.69,0.271,2.0,0.305,1.7236579e+09,0.112,29.32,0.072,674.4,0.333,0,0.217,2.0653303e+09,0.17,1,1.0,0,1.0,81.81,1.0,2.0,0.893,2.0,0.98,2.0,0.756,-0.0,0.984,13.92,0.943,0,0.979
1.1,0.399,1.0,0.454,1,0.05,4.0,0.096,0,0.134,41.06,0.082,-87.83,0.05,15.17,0.1,585.51,0.143,2.0,0.135,1.7311149e+09,0.49,34.64,0.081,1600.98,0.342,0,0.394,2.666013e+09,0.248,2,0.957,0,0.565,136.16,0.746,2.0,0.641,3.0,0.66,3.0,0.727,0.67,0.892,10.24,0.866,0,0.683
1.1,0.234,1.0,0.332,1,0.077,3.0,0.01,0,0.478,40.23,0.135,-109.14,0.142,13.6,0.034,473.52,0.095,2.0,0.338,1.7282228e+09,0.085,73.06,0.149,1447.16,0.11,0,0.362,1.9404201e+09,0.312,1,0.879,0,0.779,118.15,0.909,2.0,0.76,2.0,0.953,2.0,0.987,0.71,0.843,22.16,0.805,0,0.88
1.1,0.223,1.0,0.271,1,0.406,4.0,0.32,0,0.163,41.4,0.237,-101.08,0.405,13.99,0.291,450.2,0.251,2.0,0.247,1.7280402e+09,0.349,33.47,0.387,1362.8,0.212,0,0.119,2.4509862e+09,0.264,2,0.708,0,0.706,106.91,0.567,2.0,0.574,3.0,0.826,3.0,0.95,0.78,0.707,16.73,0.703,0,0.689
1.1,0.006,1.0,0.298,1,0.408,4.0,0.496,0,0.401,38.58,0.152,-92.57,0.458,15.18,0.02,480.23,0.27,2.0,0.267,1.7270405e+09,0.46,38.53,0.263,938.71,0.141,0,0.27,2.1630886e+09,0.205,1,0.819,0,0.863,108.24,0.941,2.0,1.0,2.0,0.94,2.0,0.756,0.27,0.776,14.63,1.0,0,0.774
