region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.2,0.8,2.0,0.75,-0.5968677997589111,0.7,1.0,0.6,0,0.9,32.12,0.7,-113.06,0.7,11.68,0.65,359.85,0.5,3.0,0.6,1743797900.0,0.55,71.43,0.5,-882.73,0.4,0,0.6,2795809000.0,0.65,2,0.75,0,0.9,58.86,0.85,1,0.7,3.0,0.8,2.0,0.75,-2.09,0.95,-3.1,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.5186401009559631,0.7,1.0,0.6,0,0.9,32.25,0.7,-121.16,0.7,10.67,0.65,91.89,0.5,3.0,0.6,1739736700.0,0.55,84.92,0.5,-309.38,0.4,0,0.6,2629853000.0,0.65,2,0.75,0,0.9,56.19,0.85,1,0.7,2.0,0.8,2.0,0.75,-1.92,0.95,9.92,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.6768144369125366,0.7,2.0,0.6,0,0.9,34.84,0.7,-116.63,0.7,15.73,0.65,313.62,0.5,3.0,0.6,1738556000.0,0.55,72.02,0.5,-421.12,0.4,0,0.6,2456661200.0,0.65,1,0.75,0,0.9,72.72,0.85,1,0.7,2.0,0.8,2.0,0.75,-1.47,0.95,9.38,0.9,0,0.8
1.2,0.8,1.0,0.75,1.0,0.7,1.0,0.6,0,0.9,30.81,0.7,-120.58,0.7,11.09,0.65,200.38,0.5,2.0,0.6,1734816800.0,0.55,56.22,0.5,-222.9,0.4,0,0.6,1894191500.0,0.65,1,0.75,0,0.9,49.43,0.85,1,0.7,2.0,0.8,2.0,0.75,-1.23,0.95,15.38,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.5969213247299194,0.7,1.0,0.6,0,0.9,34.35,0.7,-108.24,0.7,11.33,0.65,235.86,0.5,3.0,0.6,1735795500.0,0.55,93.87,0.5,-605.45,0.4,0,0.6,2351589600.0,0.65,1,0.75,0,0.9,50.05,0.85,2,0.7,2.0,0.8,2.0,0.75,-1.92,0.95,1.31,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.5801848769187927,0.7,1.0,0.6,-1,0.9,34.45,0.7,-100.59,0.7,12.72,0.65,189.86,0.5,3.0,0.6,1737662800.0,0.55,125.8,0.5,-1466.87,0.4,0,0.6,3278901800.0,0.65,1,0.75,0,0.9,62.02,0.85,2,0.7,2.0,0.8,3.0,0.75,-2.58,0.95,-3.0,0.9,0,0.8
1.2,0.8,1.0,0.75,1.0,0.7,1.0,0.6,0,0.9,28.01,0.7,-114.62,0.7,11.43,0.65,173.96,0.5,2.0,0.6,1730513000.0,0.55,60.96,0.5,-613.19,0.4,0,0.6,1386191000.0,0.65,1,0.75,0,0.9,32.06,0.85,1,0.7,2.0,0.8,2.0,0.75,-0.96,0.95,7.21,0.9,0,0.8
1.2,0.8,2.0,0.75,-0.6992931962013245,0.7,1.0,0.6,0,0.9,39.99,0.7,-110.87,0.7,12.22,0.65,389.25,0.5,3.0,0.6,1758981000.0,0.55,99.17,0.5,-634.98,0.4,0,0.6,2905721900.0,0.65,2,0.75,0,0.9,77.74,0.85,1,0.7,3.0,0.8,3.0,0.75,-3.42,0.95,0.89,0.9,0,0.8
1.2,0.8,1.0,0.75,1.0,0.7,1.0,0.6,0,0.9,27.95,0.7,-113.8,0.7,10.35,0.65,154.12,0.5,2.0,0.6,1728197000.0,0.55,49.99,0.5,-161.01,0.4,0,0.6,1586740100.0,0.65,1,0.75,0,0.9,40.92,0.85,1,0.7,2.0,0.8,2.0,0.75,-0.61,0.95,7.97,0.9,0,0.8
1.2,0.8,2.0,0.75,1.0,0.7,1.0,0.6,0,0.9,31.38,0.7,-111.3,0.7,13.24,0.65,270.36,0.5,3.0,0.6,1742196400.0,0.55,71.16,0.5,-1219.8,0.4,0,0.6,2278079700.0,0.65,2,0.75,0,0.9,49.43,0.85,2,0.7,2.0,0.8,2.0,0.75,-2.09,0.95,1.12,0.9,0,0.8
1.2,0.8,1.0,0.75,1.0,0.7,1.0,0.6,0,0.9,28.99,0.7,-111.45,0.7,12.57,0.65,155.12,0.5,2.0,0.6,1735499900.0,0.55,61.31,0.5,-208.04,0.4,0,0.6,1347328900.0,0.65,1,0.75,0,0.9,33.66,0.85,1,0.7,2.0,0.8,2.0,0.75,-1.21,0.95,19.56,0.9,0,0.8
1.2,0.8,2.0,0.75,1.0,0.7,1.0,0.6,0,0.9,28.75,0.7,-111.88,0.7,13.14,0.65,240.41,0.5,3.0,0.6,1739497600.0,0.55,60.29,0.5,-338.57,0.4,0,0.6,2144812700.0,0.65,1,0.75,0,0.9,58.8,0.85,1,0.7,2.0,0.8,2.0,0.75,-2.17,0.95,12.15,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.5603020191192627,0.7,1.0,0.6,0,0.9,29.55,0.7,-114.19,0.7,12.58,0.65,260.35,0.5,3.0,0.6,1741071400.0,0.55,76.08,0.5,-314.02,0.4,0,0.6,2035286500.0,0.65,2,0.75,0,0.9,29.9,0.85,2,0.7,2.0,0.8,2.0,0.75,-1.59,0.95,6.94,0.9,0,0.8
1.2,0.8,2.0,0.75,1.0,0.7,1.0,0.6,0,0.9,28.97,0.7,-108.27,0.7,12.15,0.65,227.94,0.5,2.0,0.6,1736405000.0,0.55,61.11,0.5,-523.72,0.4,0,0.6,1553335800.0,0.65,1,0.75,0,0.9,41.96,0.85,1,0.7,2.0,0.8,2.0,0.75,-1.39,0.95,14.49,0.9,0,0.8
1.2,0.8,2.0,0.75,1.0,0.7,1.0,0.6,0,0.9,24.97,0.7,-101.52,0.7,12.57,0.65,247.57,0.5,3.0,0.6,1742729300.0,0.55,86.88,0.5,-557.21,0.4,0,0.6,2575460600.0,0.65,1,0.75,0,0.9,49.37,0.85,1,0.7,2.0,0.8,2.0,0.75,-2.65,0.95,2.1,0.9,0,0.8
1.2,0.8,2.0,0.75,-0.6367248892784119,0.7,1.0,0.6,-1,0.9,35.7,0.7,-95.98,0.7,13.84,0.65,276.88,0.5,3.0,0.6,1740637200.0,0.55,109.98,0.5,-1401.86,0.4,0,0.6,2849650200.0,0.65,2,0.75,0,0.9,60.54,0.85,2,0.7,3.0,0.8,3.0,0.75,-3.1,0.95,4.52,0.9,0,0.8
1.2,0.8,2.0,0.75,1.0,0.7,1.0,0.6,0,0.9,34.32,0.7,-110.22,0.7,12.43,0.65,159.28,0.5,3.0,0.6,1738643200.0,0.55,88.18,0.5,-1408.85,0.4,0,0.6,2637702100.0,0.65,1,0.75,0,0.9,52.72,0.85,2,0.7,2.0,0.8,2.0,0.75,-2.23,0.95,3.71,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.612482488155365,0.7,-0.889275848865509,0.6,0,0.9,31.65,0.7,-100.54,0.7,11.47,0.65,245.97,0.5,3.0,0.6,1746326800.0,0.55,90.31,0.5,-141.45,0.4,0,0.6,2314747000.0,0.65,2,0.75,0,0.9,58.79,0.85,1,0.7,2.0,0.8,2.0,0.75,-2.77,0.95,6.85,0.9,0,0.8
1.2,0.8,1.0,0.75,-0.6235576272010803,0.7,2.0,0.6,0,0.9,33.57,0.7,-110.6,0.7,13.97,0.65,188.12,0.5,3.0,0.6,1739626000.0,0.55,75.93,0.5,-534.81,0.4,0,0.6,2109315800.0,0.65,2,0.75,0,0.9,48.29,0.85,1,0.7,2.0,0.8,2.0,0.75,-1.79,0.95,15.35,0.9,0,0.8
