region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.128,2,0.034,1.0,0.316,3.0,0.36,0,0.068,32.02,0.479,-100.07,0.372,20.03,0.414,393.53,0.142,2,0.391,1.744608e+09,0.327,49.63,0.387,-1113.47,0.302,0,0.412,2.0038106e+09,0.196,1,1.0,0,0.773,90.28,0.846,3.0,1.0,3.0,1.0,1,0.899,-0.43,0.855,58.24,0.881,-0.5334950089454651,1.0
1.1,0.353,1,0.096,1.0,0.22,3.0,0.081,0,0.337,30.44,0.423,-82.6,0.276,21.21,0.274,503.33,0.363,2,0.156,1.7342179e+09,0.259,71.45,0.093,247.33,0.287,0,0.216,9.7381094e+08,0.264,1,0.803,0,1.0,65.24,0.926,3.0,0.936,2.0,0.828,1,0.791,-0.59,0.797,58.74,0.847,0.0,0.985
1.1,0.348,1,0.318,1.0,0.094,3.0,0.45,0,0.362,27.23,0.476,-103.87,0.094,15.08,0.093,252.66,0.183,1,0.226,1.7349555e+09,0.349,34.45,0.141,-604.52,0.302,0,0.099,1.00754394e+09,0.387,1,0.977,0,0.79,81.89,1.0,3.0,0.772,2.0,0.841,1,0.878,-0.6,0.843,46.91,0.937,0.0,0.987
1.1,0.389,2,0.249,1.0,0.421,3.0,0.319,0,0.445,32.65,0.187,-87.79,0.056,25.44,0.089,660.62,0.499,2,0.272,1.7446633e+09,0.473,112.95,0.216,-499.14,0.328,0,0.315,1.8540223e+09,0.471,1,0.751,0,0.872,85.45,0.992,3.0,0.891,3.0,0.861,1,0.865,-0.48,0.766,68.86,0.786,-0.5843000411987305,0.941
1.1,0.443,1,0.178,1.0,0.423,2.0,0.24,0,0.421,31.48,0.329,-106.54,0.045,19.28,0.277,427.68,0.346,1,0.111,1.7332723e+09,0.257,55.73,0.243,-486.4,0.427,0,0.198,1.5390468e+09,0.193,1,0.763,0,0.96,70.33,0.811,2.0,0.808,2.0,1.0,1,1.0,-0.56,0.791,49.71,0.802,0.0,0.881
1.1,0.261,2,0.289,1.0,0.076,4.0,0.13,0,0.064,31.11,0.034,-82.02,0.274,25.81,0.077,581.61,0.394,2,0.052,1.7407022e+09,0.441,63.56,0.06,344.48,0.123,0,0.061,1.8127602e+09,0.465,1,0.986,0,1.0,111.72,1.0,3.0,1.0,3.0,0.879,1,0.808,-0.66,0.951,62.89,0.85,-0.6197943091392517,1.0
1.1,0.247,1,0.375,1.0,0.315,3.0,0.316,0,0.063,29.15,0.384,-105.25,0.196,19.45,0.011,297.21,0.16,2,0.393,1.7307882e+09,0.245,49.04,0.477,-6.43,0.486,0,0.136,1.3093603e+09,0.314,1,0.977,0,0.911,72.03,1.0,3.0,0.81,2.0,1.0,1,0.888,-0.11,0.768,49.34,0.81,0.0,1.0
1.1,0.154,1,0.048,1.0,0.306,3.0,0.09,0,0.305,33.13,0.036,-88.55,0.07,23.12,0.298,463.04,0.498,2,0.34,1.7376497e+09,0.517,86.44,0.294,-417.05,0.083,0,0.381,1.3241608e+09,0.129,1,0.928,0,0.884,68.28,0.91,3.0,0.778,2.0,1.0,1,1.0,-0.37,1.0,63.05,0.943,0.0,1.0
1.1,0.232,2,0.134,-0.5496836304664612,0.498,4.0,0.489,0,0.305,38.8,0.136,-80.7,0.055,28.86,0.131,411.21,0.269,2,0.074,1.7483505e+09,0.056,108.0,0.247,-309.07,0.339,1,0.493,2.482718e+09,0.13,1,0.158,0,0.316,122.8,0.328,2.8974268436431885,0.38,3.0,0.196,1,0.17,-0.27,0.219,76.75,0.279,-0.7718905210494995,0.48
1.1,0.094,2,0.428,1.0,0.017,3.0,0.173,0,0.263,34.52,0.411,-99.11,0.282,24.48,0.205,505.0,0.294,1,0.16,1.7463747e+09,0.217,92.16,0.264,-1215.44,0.28,1,0.184,2.319188e+09,0.525,1,0.944,0,1.0,123.32,0.831,3.0,1.0,3.0,0.944,1,0.947,-0.99,0.904,66.72,1.0,0.0,0.769
