region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,1.0,0.75,1.0,0.7,3.0,0.6,0,0.9,35.62,0.7,-83.75,0.7,24.52,0.65,689.46,0.5,2.0,0.6,1.7358013e+09,0.55,-33.48,0.5,-609.71,0.4,0.0,0.6,-3.063233e+08,0.65,2.0,0.75,0,0.9,67.93,0.85,1.0,0.7,1,0.8,3.0,0.75,-0.12,0.95,2.21,0.9,0,0.8
1.1,0.8,1.0,0.75,-0.6622331738471985,0.7,5.479955673217773,0.6,0,0.9,45.99,0.7,-42.01,0.7,33.66,0.65,1131.97,0.5,3.8673524856567383,0.6,1.7726173e+09,0.55,-44.73,0.5,-1462.65,0.4,0.0,0.6,-1.1376627e+09,0.65,2.0,0.75,1,0.9,56.3,0.85,3.0,0.7,1,0.8,3.0,0.75,-1.06,0.95,23.42,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,3.0,0.6,0,0.9,36.47,0.7,-88.91,0.7,22.17,0.65,580.21,0.5,2.0,0.6,1.7366374e+09,0.55,-13.07,0.5,-260.29,0.4,0.0,0.6,-1.7183437e+08,0.65,2.0,0.75,0,0.9,59.8,0.85,2.0,0.7,1,0.8,2.0,0.75,-0.03,0.95,6.89,0.9,0,0.8
1.1,0.8,1.0,0.75,-0.7256997227668762,0.7,4.998172283172607,0.6,0,0.9,43.94,0.7,-53.34,0.7,33.56,0.65,988.11,0.5,2.508369207382202,0.6,1.7552485e+09,0.55,-56.64,0.5,-1899.37,0.4,0.0,0.6,-7.475988e+08,0.65,2.0,0.75,0,0.9,77.39,0.85,2.0,0.7,2,0.8,3.0,0.75,-1.18,0.95,22.77,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,40.37,0.7,-76.16,0.7,29.73,0.65,857.66,0.5,3.0,0.6,1.7467113e+09,0.55,2.89,0.5,-398.62,0.4,0.0,0.6,-2.39662e+08,0.65,2.0,0.75,0,0.9,91.7,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.51,0.95,24.01,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,5.0,0.6,0,0.9,39.67,0.7,-63.25,0.7,29.33,0.65,944.97,0.5,3.066105842590332,0.6,1.7569632e+09,0.55,-15.94,0.5,-550.53,0.4,0.0,0.6,-6.9811616e+08,0.65,2.0,0.75,0,0.9,68.12,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.55,0.95,22.22,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,37.51,0.7,-75.25,0.7,26.75,0.65,817.03,0.5,2.503784656524658,0.6,1.7475771e+09,0.55,-15.32,0.5,-581.5,0.4,0.0,0.6,-4.3191725e+08,0.65,2.0,0.75,0,0.9,59.66,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.53,0.95,16.41,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,2.0,0.6,0,0.9,38.15,0.7,-83.98,0.7,23.93,0.65,746.41,0.5,3.0,0.6,1.7448763e+09,0.55,-14.15,0.5,82.08,0.4,0.0,0.6,1.8371451e+08,0.65,2.0,0.75,0,0.9,53.35,0.85,2.0,0.7,1,0.8,2.0,0.75,0.02,0.95,18.53,0.9,0,0.8
1.1,0.8,2.0,0.75,1.0,0.7,4.0,0.6,0,0.9,40.73,0.7,-79.91,0.7,26.03,0.65,874.25,0.5,3.0,0.6,1.7433148e+09,0.55,-5.59,0.5,-485.95,0.4,0.0,0.6,-6.02022e+08,0.65,2.0,0.75,0,0.9,82.31,0.85,2.0,0.7,2,0.8,3.0,0.75,0.05,0.95,2.52,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,39.07,0.7,-81.74,0.7,26.77,0.65,827.0,0.5,2.0,0.6,1.7459304e+09,0.55,-21.17,0.5,-606.44,0.4,0.0,0.6,-2.397418e+08,0.65,2.0,0.75,0,0.9,62.08,0.85,2.0,0.7,1,0.8,3.0,0.75,-0.03,0.95,7.79,0.9,0,0.8
1.1,0.8,2.0,0.75,1.0,0.7,4.0,0.6,0,0.9,41.9,0.7,-74.71,0.7,21.68,0.65,637.05,0.5,3.0,0.6,1.740569e+09,0.55,-5.7,0.5,-540.08,0.4,0.0,0.6,-4.5011738e+08,0.65,2.0,0.75,0,0.9,47.55,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.6,0.95,7.2,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,43.27,0.7,-61.91,0.7,29.04,0.65,1062.87,0.5,3.0,0.6,1.7475558e+09,0.55,-8.19,0.5,-361.84,0.4,0.0,0.6,-1.0147597e+09,0.65,2.0,0.75,0,0.9,94.03,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.22,0.95,17.53,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,3.0,0.6,0,0.9,38.33,0.7,-85.88,0.7,23.53,0.65,747.96,0.5,2.0,0.6,1.7347256e+09,0.55,-16.87,0.5,-714.48,0.4,0.0,0.6,3.0777034e+08,0.65,2.0,0.75,0,0.9,61.12,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.06,0.95,10.1,0.9,0,0.8
1.1,0.8,2.0,0.75,-0.5628344416618347,0.7,4.0,0.6,0,0.9,44.1,0.7,-58.13,0.7,31.42,0.65,1097.85,0.5,3.0,0.6,1.7509775e+09,0.55,-40.13,0.5,-1838.42,0.4,0.0,0.6,-9.9240326e+08,0.65,3.0,0.75,0,0.9,74.49,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.85,0.95,6.47,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,36.85,0.7,-78.64,0.7,24.23,0.65,870.32,0.5,3.0,0.6,1.7442001e+09,0.55,-27.81,0.5,-629.06,0.4,0.0,0.6,-2.4140926e+08,0.65,2.0,0.75,0,0.9,62.91,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.46,0.95,15.99,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,-1,0.9,40.48,0.7,-69.65,0.7,33.14,0.65,1074.8,0.5,2.968590497970581,0.6,1.7629759e+09,0.55,-29.82,0.5,-242.56,0.4,0.0,0.6,-4.117531e+08,0.65,2.0,0.75,1,0.9,95.56,0.85,3.0,0.7,2,0.8,3.0,0.75,-0.22,0.95,30.45,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,39.61,0.7,-69.38,0.7,27.62,0.65,958.38,0.5,3.0,0.6,1.7471177e+09,0.55,-22.92,0.5,-345.48,0.4,0.0,0.6,-1.1378339e+09,0.65,2.0,0.75,0,0.9,82.34,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.1,0.95,1.83,0.9,0,0.8
1.1,0.8,1.0,0.75,-0.5147117972373962,0.7,4.0,0.6,-1,0.9,44.35,0.7,-52.42,0.7,34.27,0.65,1313.27,0.5,2.8182530403137207,0.6,1.7635231e+09,0.55,-41.56,0.5,-333.0,0.4,0.0,0.6,-8.725341e+08,0.65,2.0,0.75,0,0.9,98.39,0.85,3.0,0.7,1,0.8,3.0,0.75,-0.29,0.95,14.82,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,38.46,0.7,-71.15,0.7,26.82,0.65,873.66,0.5,3.0,0.6,1.7508797e+09,0.55,-20.78,0.5,-353.26,0.4,0.0,0.6,-4.5871216e+08,0.65,2.0,0.75,0,0.9,54.67,0.85,2.0,0.7,1,0.8,3.0,0.75,-0.17,0.95,12.59,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,41.73,0.7,-77.82,0.7,28.08,0.65,803.08,0.5,3.0,0.6,1.7424472e+09,0.55,13.56,0.5,-558.39,0.4,0.0,0.6,-3.7743578e+08,0.65,2.0,0.75,0,0.9,93.66,0.85,2.0,0.7,2,0.8,3.0,0.75,-0.42,0.95,20.61,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,38.29,0.7,-83.99,0.7,25.19,0.65,834.73,0.5,2.0,0.6,1.7431388e+09,0.55,-11.45,0.5,-521.94,0.4,0.0,0.6,1.4656298e+08,0.65,2.0,0.75,0,0.9,73.91,0.85,2.0,0.7,2,0.8,2.0,0.75,-0.24,0.95,16.48,0.9,0,0.8
1.1,0.8,1.0,0.75,1.0,0.7,4.0,0.6,0,0.9,39.04,0.7,-83.17,0.7,29.55,0.65,1034.53,0.5,2.5088601112365723,0.6,1.7517171e+09,0.55,-23.74,0.5,-710.36,0.4,0.0,0.6,4.28079e+07,0.65,2.0,0.75,0,0.9,80.11,0.85,2.0,0.7,1,0.8,3.0,0.75,0.26,0.95,10.57,0.9,0,0.8
