region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.032,1.0,0.153,1,0.005,2,0.192,0,0.001,29.11,0.073,-104.45,0.081,17.05,0.325,67.0,0.283,2,0.34,1.721503e+09,0.065,24.01,0.465,-160.77,0.346,0,0.441,1.8847447e+09,0.209,2,0.694,0,0.741,56.57,0.653,2.0,1.0,2,0.602,2.0,1.0,0.09,0.764,23.05,0.691,0,0.621
1.1,0.451,1.0,0.075,1,0.17,2,0.117,0,0.269,28.9,0.251,-110.47,0.333,12.16,0.011,130.8,0.125,2,0.184,1.7226712e+09,0.272,7.46,0.11,19.6,0.149,0,0.372,1.8532285e+09,0.135,2,0.701,0,0.59,39.04,0.707,2.0,0.975,1,0.697,2.0,0.802,-0.08,0.807,9.18,0.96,0,0.791
1.1,0.115,1.0,0.236,1,0.025,1,0.326,0,0.289,34.65,0.304,-107.61,0.079,12.28,0.032,206.84,0.461,2,0.237,1.7195354e+09,0.114,27.85,0.198,311.98,0.455,0,0.063,1.9899039e+09,0.241,2,0.655,0,0.735,49.92,0.78,2.0,0.703,2,0.656,2.0,0.743,-0.06,0.74,9.1,0.638,0,0.947
1.1,0.321,1.0,0.38,1,0.114,2,0.123,0,0.022,38.72,0.242,-109.16,0.334,10.7,0.24,85.43,0.196,2,0.14,1.7215689e+09,0.156,31.45,0.276,-484.1,0.385,0,0.05,1.7881851e+09,0.299,2,0.926,0,0.658,60.73,0.59,3.0,0.563,1,0.707,2.0,0.729,0.33,0.934,-7.87,0.963,0,0.693
1.1,0.194,1.0,0.023,1,0.039,2,0.098,0,0.153,29.59,0.023,-101.79,0.199,15.21,0.042,45.07,0.281,2,0.162,1.7209635e+09,0.268,30.05,0.342,-448.3,0.369,0,0.165,1.8134916e+09,0.282,2,0.911,0,0.72,59.04,0.688,2.0,0.731,1,0.707,2.0,0.712,0.06,0.621,11.87,0.607,0,0.653
1.1,0.2,1.0,0.054,1,0.098,2,0.155,0,0.34,33.31,0.115,-105.64,0.192,15.26,0.039,90.43,0.321,2,0.269,1.7200351e+09,0.403,19.21,0.086,-207.19,0.099,0,0.255,1.5676666e+09,0.252,2,0.575,0,0.551,54.24,0.777,2.0,0.974,1,0.686,2.0,0.601,-0.12,0.864,14.99,0.812,0,0.561
1.1,0.467,1.0,0.15,1,0.096,1,0.228,0,0.189,29.5,0.385,-107.07,0.347,13.24,0.023,163.45,0.053,2,0.293,1.7192707e+09,0.379,14.39,0.327,336.12,0.482,0,0.217,1.6555311e+09,0.356,2,1.0,0,0.7,36.97,0.645,2.0,0.709,1,0.63,2.0,0.56,-0.07,0.974,5.81,0.616,0,0.807
1.1,0.262,1.0,0.124,1,0.072,1,0.193,0,0.377,30.45,0.23,-103.93,0.249,13.8,0.328,210.19,0.495,2,0.386,1.7209652e+09,0.078,42.56,0.356,280.11,0.405,0,0.546,2.4027e+09,0.139,2,0.957,0,0.654,47.37,0.771,2.0,0.637,2,0.585,3.0,0.712,-0.35,0.605,11.7,0.773,0,0.726
1.3,0.151,1.0,0.208,1,0.102,1,0.067,0,0.176,31.6,0.012,-104.3,0.289,13.29,0.406,41.0,0.204,2,0.318,1.7164623e+09,0.051,52.66,0.068,-97.98,0.212,0,0.151,2.0085285e+09,0.214,2,0.628,0,0.557,48.86,0.693,2.0,1.0,1,0.844,2.0,0.805,0.04,1.0,6.32,0.967,0,0.6
1.1,0.421,1.0,0.391,1,0.391,1,0.165,0,0.478,32.17,0.127,-114.64,0.461,11.7,0.09,265.86,0.077,2,0.306,1.7203297e+09,0.282,27.57,0.385,-285.13,0.183,0,0.461,2.3237742e+09,0.449,2,0.796,0,0.658,38.28,0.669,2.0,0.994,1,0.685,2.0,0.652,0.02,0.603,3.78,0.732,0,0.563
1.1,0.306,1.0,0.002,1,0.115,1,0.265,0,0.015,33.78,0.037,-109.05,0.297,13.15,0.02,207.61,0.549,2,0.335,1.7170908e+09,0.492,48.37,0.188,-466.37,0.541,0,0.133,2.419138e+09,0.525,2,0.603,0,0.73,47.92,0.56,2.0,0.586,1,0.696,2.0,0.597,-0.08,0.701,6.17,0.588,0,0.682
1.3,0.029,1.0,0.215,1,0.37,2,0.2,0,0.141,33.88,0.334,-96.1,0.121,17.21,0.437,2.21,0.457,2,0.381,1.7229184e+09,0.097,71.68,0.191,-422.26,0.29,0,0.214,2.269145e+09,0.107,2,0.628,0,0.96,54.41,0.589,2.0,0.68,1,0.836,2.0,0.544,0.31,0.889,2.92,0.57,0,0.613
1.1,0.178,2.0,0.006,1,0.48,2,0.262,0,0.077,40.95,0.063,-101.27,0.249,10.16,0.053,190.66,0.222,2,0.316,1.7156091e+09,0.301,28.61,0.13,-295.67,0.455,0,0.433,3.3285937e+09,0.242,3,0.389,0,0.078,50.66,0.434,3.0,0.41,2,0.485,3.0,0.402,-0.47,0.349,17.78,0.289,0,0.06
