region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,2,0.75,1.0,0.7,3.0,0.6,0,0.9,43.09,0.7,-96.05,0.7,10.87,0.65,408.64,0.5,3.0,0.6,1.7273033e+09,0.55,95.8,0.5,1707.79,0.4,0.0,0.6,1.1369691e+09,0.65,2,0.75,0,0.9,27.7,0.85,2.0,0.7,1,0.8,2,0.75,1.31,0.95,11.92,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,5.0,0.6,0,0.9,38.66,0.7,-87.12,0.7,18.65,0.65,633.55,0.5,3.0,0.6,1.7262739e+09,0.55,100.95,0.5,1142.74,0.4,0.0,0.6,1.6222725e+09,0.65,2,0.75,1,0.9,30.04,0.85,2.0,0.7,2,0.8,2,0.75,1.71,0.95,29.07,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,4.0,0.6,0,0.9,39.77,0.7,-94.98,0.7,13.91,0.65,487.04,0.5,2.0,0.6,1.7242441e+09,0.55,88.11,0.5,1152.05,0.4,0.0,0.6,1.5884532e+09,0.65,2,0.75,0,0.9,28.04,0.85,2.0,0.7,2,0.8,2,0.75,1.05,0.95,12.66,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,3.0,0.6,0,0.9,34.97,0.7,-100.06,0.7,15.1,0.65,449.49,0.5,2.0,0.6,1.7280385e+09,0.55,73.25,0.5,1194.59,0.4,0.0,0.6,2.0244932e+09,0.65,2,0.75,0,0.9,7.69,0.85,2.0,0.7,2,0.8,2,0.75,0.35,0.95,22.69,0.9,0.0,0.8
1.1,0.8,3,0.75,1.0,0.7,3.0,0.6,0,0.9,41.26,0.7,-94.16,0.7,12.33,0.65,441.21,0.5,3.0,0.6,1.7278478e+09,0.55,86.87,0.5,2051.23,0.4,0.0,0.6,2.2789732e+09,0.65,1,0.75,0,0.9,39.03,0.85,2.0,0.7,1,0.8,2,0.75,1.14,0.95,5.95,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,4.0,0.6,0,0.9,38.48,0.7,-97.83,0.7,16.85,0.65,539.72,0.5,3.0,0.6,1.7282368e+09,0.55,89.04,0.5,829.55,0.4,0.0,0.6,1.643141e+09,0.65,2,0.75,1,0.9,29.54,0.85,2.0,0.7,2,0.8,2,0.75,0.76,0.95,34.91,0.9,0.0,0.8
1.3,0.8,3,0.75,1.0,0.7,4.0,0.6,0,0.9,36.76,0.7,-96.98,0.7,16.5,0.65,417.21,0.5,3.0,0.6,1.7325025e+09,0.55,103.28,0.5,2032.16,0.4,0.0,0.6,2.1648174e+09,0.65,1,0.75,1,0.9,41.36,0.85,2.0,0.7,2,0.8,2,0.75,0.54,0.95,20.09,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,4.0,0.6,0,0.9,39.39,0.7,-97.49,0.7,14.66,0.65,420.47,0.5,3.0,0.6,1.7296251e+09,0.55,74.27,0.5,1457.31,0.4,0.0,0.6,1.3322134e+09,0.65,2,0.75,1,0.9,14.8,0.85,2.0,0.7,2,0.8,2,0.75,0.66,0.95,20.43,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,5.0,0.6,0,0.9,39.44,0.7,-87.61,0.7,16.98,0.65,496.1,0.5,3.0,0.6,1.7264499e+09,0.55,85.8,0.5,1663.89,0.4,0.0,0.6,1.6886337e+09,0.65,1,0.75,0,0.9,30.75,0.85,2.0,0.7,2,0.8,2,0.75,1.57,0.95,26.78,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,2.0,0.6,0,0.9,31.97,0.7,-100.2,0.7,11.29,0.65,232.92,0.5,2.0,0.6,1.725576e+09,0.55,56.02,0.5,1180.96,0.4,0.0,0.6,1.6697482e+09,0.65,2,0.75,0,0.9,25.85,0.85,2.0,0.7,1,0.8,2,0.75,0.52,0.95,14.37,0.9,0.0,0.8
1.1,0.8,2,0.75,1.0,0.7,3.0,0.6,0,0.9,38.53,0.7,-102.05,0.7,16.01,0.65,492.48,0.5,2.0,0.6,1.7254319e+09,0.55,90.2,0.5,1303.55,0.4,0.0,0.6,1.4564713e+09,0.65,2,0.75,1,0.9,40.26,0.85,2.0,0.7,2,0.8,2,0.75,0.99,0.95,21.84,0.9,0.0,0.8
