region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.169,2,0.163,1,0.172,3.0,0.223,0,0.06,46.17,0.471,-97.62,0.12,16.3,0.218,615.07,0.335,2.0,0.313,1.7222879e+09,0.334,61.82,0.225,1455.54,0.452,0,0.346,1.5299506e+09,0.189,-0.9705579876899719,0.158,0,0.068,67.38,0.335,2.0,0.187,2.0,0.38,1.0,0.283,-0.03,0.247,28.99,0.112,0,0.427
1.1,0.249,2,0.201,1,0.35,2.0,0.034,0,0.01,44.34,0.128,-103.05,0.333,16.78,0.212,386.94,0.09,3.0,0.116,1.7176259e+09,0.256,61.09,0.126,1029.0,0.056,0,0.303,1.3965338e+09,0.19,1.0,1.0,0,0.862,49.38,0.986,2.0,0.851,1.0,1.0,1.0,0.889,0.03,0.969,15.45,0.786,0,0.963
1.1,0.254,2,0.02,1,0.174,3.0,0.105,0,0.304,66.22,0.082,-66.27,0.329,25.06,0.164,954.31,0.301,3.159367561340332,0.534,1.7148988e+09,0.219,131.83,0.166,2685.3,0.188,0,0.324,2.892237e+09,0.394,1.0,0.998,0,0.961,125.27,0.901,3.0,0.757,3.0,0.824,1.0,1.0,-0.21,1.0,25.98,1.0,1,0.952
1.1,0.033,2,0.076,1,0.399,2.0,0.053,0,0.028,55.23,0.205,-93.67,0.177,16.98,0.02,671.49,0.494,3.0,0.284,1.7200054e+09,0.126,115.08,0.487,1873.54,0.134,0,0.253,1.7792316e+09,0.099,1.0,0.858,0,1.0,75.46,0.902,3.0,0.839,2.0,0.849,1.0,0.798,-0.08,0.96,31.27,0.989,0,0.987
1.1,0.284,1,0.237,1,0.315,2.0,0.227,0,0.213,45.35,0.098,-101.48,0.215,20.03,0.092,426.72,0.152,3.0,0.14,1.7143859e+09,0.123,45.02,0.127,691.48,0.127,0,0.219,2.1399287e+09,0.477,1.0,0.942,0,0.797,68.99,0.98,2.0,0.902,1.0,0.818,1.0,0.85,-0.04,0.879,15.96,0.991,1,1.0
1.3,0.11,1,0.011,1,0.375,2.0,0.48,0,0.352,48.09,0.447,-87.08,0.078,20.87,0.046,476.78,0.3,2.0,0.329,1.7153724e+09,0.213,76.68,0.434,1077.42,0.186,0,0.164,1.5888517e+09,0.087,1.0,0.866,0,1.0,56.91,0.895,2.0,0.855,1.0,0.823,1.0,0.816,-0.46,0.961,19.3,0.96,0,0.981
1.1,0.195,3,0.131,1,0.216,2.0,0.189,0,0.159,61.89,0.406,-74.39,0.139,17.62,0.223,870.23,0.071,2.514188766479492,0.439,1.7154042e+09,0.374,105.28,0.05,2981.68,0.083,0,0.121,2.2009928e+09,0.365,-0.9114046096801758,0.345,0,0.132,96.48,0.074,3.0,0.06,3.0,0.515,1.0,0.397,-0.82,0.23,37.34,0.272,1,0.11
1.1,0.052,2,0.147,1,0.036,3.0,0.219,0,0.116,48.9,0.463,-94.88,0.017,16.52,0.139,588.69,0.074,3.0,0.446,1.7217827e+09,0.485,87.01,0.383,1213.78,0.078,0,0.09,1.434778e+09,0.197,1.0,0.776,0,0.942,66.76,0.763,2.0,1.0,2.0,1.0,1.0,0.946,0.11,1.0,20.69,0.953,0,0.94
1.1,0.464,2,0.005,1,0.457,2.0,0.019,0,0.152,48.07,0.437,-99.63,0.394,16.91,0.313,509.72,0.45,3.0,0.298,1.7179276e+09,0.198,85.3,0.239,1499.89,0.193,0,0.458,1.4297476e+09,0.253,1.0,0.908,0,0.962,60.87,0.937,2.0,0.817,2.0,0.892,1.0,0.848,-0.04,0.95,16.13,0.942,0,0.857
1.1,0.068,2,0.262,1,0.29,2.0,0.366,0,0.232,58.45,0.08,-81.09,0.088,18.71,0.339,819.07,0.438,3.0,0.216,1.7197358e+09,0.131,105.96,0.315,1822.92,0.119,0,0.451,1.6990412e+09,0.487,-1.0242120027542114,0.051,0,0.418,76.39,0.099,3.0,0.292,2.0,0.252,1.0,0.261,-0.3,0.276,22.28,0.287,0,0.189
1.1,0.09,3,0.284,1,0.216,2.0,0.13,0,0.244,57.16,0.276,-85.33,0.243,14.41,0.22,987.5,0.155,3.0,0.451,1.7185244e+09,0.445,75.32,0.33,1542.53,0.14,0,0.18,1.3501179e+09,0.493,-0.8547338843345642,0.46,0,0.206,114.71,0.389,3.0,0.204,2.0,0.151,1.0,0.293,0.34,0.051,22.7,0.412,1,0.228
1.1,0.364,2,0.014,1,0.082,2.0,0.06,0,0.4,45.77,0.156,-97.82,0.217,14.66,0.054,470.61,0.399,2.0,0.529,1.716065e+09,0.414,46.68,0.126,1146.33,0.548,0,0.123,1.392857e+09,0.249,1.0,0.975,0,0.794,69.15,0.834,2.0,0.89,2.0,0.954,1.0,0.845,0.12,0.848,15.17,0.999,0,0.988
