region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,38.69,0.7,-98.72,0.7,21.45,0.65,645.91,0.5,1,0.6,1739665900.0,0.55,81.09,0.5,73.33,0.4,0,0.6,956616640.0,0.65,1,0.75,0,0.9,53.15,0.85,2.0,0.7,2,0.8,2,0.75,-0.35,0.95,24.38,0.9,0,0.8
1.2,0.8,4.0,0.75,1.0,0.7,5.0,0.6,0,0.9,43.14,0.7,-90.58,0.7,27.33,0.65,795.31,0.5,1,0.6,1737930900.0,0.55,137.04,0.5,-1240.75,0.4,1,0.6,1453001100.0,0.65,2,0.75,0,0.9,65.29,0.85,2.0,0.7,2,0.8,2,0.75,-1.07,0.95,39.1,0.9,0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,41.13,0.7,-93.43,0.7,23.83,0.65,607.81,0.5,1,0.6,1738226200.0,0.55,90.27,0.5,-24.55,0.4,0,0.6,1068334300.0,0.65,1,0.75,0,0.9,66.58,0.85,2.0,0.7,2,0.8,2,0.75,-0.71,0.95,36.6,0.9,0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,42.25,0.7,-89.93,0.7,21.96,0.65,561.27,0.5,2,0.6,1738097000.0,0.55,70.99,0.5,400.59,0.4,0,0.6,643576200.0,0.65,1,0.75,0,0.9,55.84,0.85,2.0,0.7,2,0.8,2,0.75,-0.77,0.95,27.39,0.9,0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,36.02,0.7,-101.04,0.7,18.82,0.65,662.6,0.5,1,0.6,1735548200.0,0.55,90.02,0.5,-613.59,0.4,0,0.6,1086412800.0,0.65,1,0.75,0,0.9,62.38,0.85,2.0,0.7,2,0.8,2,0.75,-0.9,0.95,32.9,0.9,0,0.8
1.2,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,37.91,0.7,-96.34,0.7,22.34,0.65,452.9,0.5,2,0.6,1735940900.0,0.55,53.51,0.5,-735.52,0.4,0,0.6,1225752700.0,0.65,1,0.75,0,0.9,43.99,0.85,2.0,0.7,1,0.8,2,0.75,-1.19,0.95,43.35,0.9,0,0.8
1.2,0.8,4.0,0.75,1.0,0.7,5.0,0.6,0,0.9,42.4,0.7,-84.78,0.7,27.12,0.65,894.12,0.5,1,0.6,1738423700.0,0.55,125.69,0.5,-884.84,0.4,1,0.6,1168918700.0,0.65,1,0.75,0,0.9,48.39,0.85,2.0,0.7,2,0.8,2,0.75,-1.18,0.95,34.46,0.9,0,0.8
1.1,0.8,4.0,0.75,1.0,0.7,5.0,0.6,0,0.9,43.63,0.7,-92.48,0.7,25.2,0.65,551.51,0.5,1,0.6,1739626600.0,0.55,108.83,0.5,-541.04,0.4,1,0.6,1435298300.0,0.65,1,0.75,0,0.9,59.19,0.85,2.0,0.7,2,0.8,1,0.75,-0.59,0.95,43.25,0.9,0,0.8
1.1,0.8,3.0,0.75,1.0,0.7,4.0,0.6,0,0.9,38.9,0.7,-94.03,0.7,21.29,0.65,516.41,0.5,2,0.6,1733971800.0,0.55,71.35,0.5,311.25,0.4,0,0.6,814865600.0,0.65,1,0.75,0,0.9,49.43,0.85,2.0,0.7,1,0.8,2,0.75,-1.17,0.95,33.21,0.9,0,0.8
1.1,0.8,3.516489028930664,0.75,1.0,0.7,5.0,0.6,0,0.9,40.45,0.7,-97.37,0.7,24.8,0.65,781.51,0.5,2,0.6,1734260900.0,0.55,112.02,0.5,-685.69,0.4,0,0.6,1255887900.0,0.65,1,0.75,0,0.9,45.03,0.85,2.0,0.7,2,0.8,2,0.75,-1.56,0.95,30.91,0.9,0,0.8
