-27.275047,-179.392033,151.163.224.225,2024-04-30 09:46:03,256GB
47.229648,88.313329,213.180.142.185,2024-03-11 09:29:31,16GB
47.090329999999994,88.504503,213.180.229.214,2024-03-07 09:19:31,64GB
47.128955999999995,87.79805599999999,213.180.159.62,2024-03-09 10:47:31,16GB
47.985845,88.008918,213.180.215.31,2024-03-14 08:31:31,16GB
46.996021,88.203846,213.180.224.11,2024-03-09 10:21:31,64GB
47.560807999999994,88.68262399999999,213.180.152.204,2024-03-11 09:57:31,64GB
47.83882,88.553896,213.180.93.70,2024-03-17 08:21:31,16GB
47.395210999999996,88.47352199999999,213.180.23.66,2024-03-17 10:04:31,16GB
47.686524,88.355284,213.180.19.245,2024-03-08 10:13:31,64GB
47.23529,88.610057,213.180.160.31,2024-03-16 08:52:31,16GB
