latitude,longitude,ipString,currentTime,availableMemory,rssi,timezone,Processors,Battery,Vendor,Model,systemPerformance,cpu,accel,gyro,magnet,screenWidth,screenLength,screenDensity,hasTouchScreen,hasCamera,hasFrontCamera,hasMicrophone,hasTemperatureSensor
65.2485153,129.921874,10.0.2.214,2024-11-07 00:20:06,969484321,-36,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3978493,129.350515,10.0.2.152,2024-11-07 16:10:05,1064635767,-24,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.7507443,129.302144,10.0.2.240,2024-11-07 02:51:52,997478125,-25,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2797423,130.017055,10.0.2.179,2024-11-07 05:27:43,1049683295,-32,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6510413,129.61402900000002,10.0.2.205,2024-11-07 23:26:49,1106366498,-35,Etc/UTC,4,93,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3805033,129.374548,10.0.2.47,2024-11-07 19:45:42,1040017836,-36,Etc/UTC,4,99,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.0322513,129.358688,10.0.2.69,2024-11-07 14:11:40,1022880181,-31,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4289613,129.839789,10.0.2.177,2024-11-07 15:53:02,1124806510,-36,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6076033,129.468356,10.0.2.90,2024-11-07 06:39:31,1102903389,-23,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4035013,129.482742,10.0.2.247,2024-11-07 09:03:20,1133052994,-21,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.7847093,130.100694,10.0.2.119,2024-11-07 15:46:38,1107419853,-24,Etc/UTC,4,94,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3522973,129.333492,10.0.2.230,2024-11-07 06:28:14,1131583066,-21,Etc/UTC,4,94,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9030663,129.533711,10.0.2.4,2024-11-07 12:44:27,1178825884,-28,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4481013,129.48322000000002,10.0.2.46,2024-11-07 19:44:57,1108458342,-25,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.5438713,130.020927,10.0.2.239,2024-11-07 22:17:47,1083761365,-37,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6781363,130.22347,10.0.2.164,2024-11-07 08:29:46,1045626630,-32,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6676003,129.71130200000002,10.0.2.115,2024-11-07 20:56:04,1086374233,-37,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
