latitude,longitude,ipString,currentTime,availableMemory,rssi,timezone,Processors,Battery,Vendor,Model,systemPerformance,cpu,accel,gyro,magnet,screenWidth,screenLength,screenDensity,hasTouchScreen,hasCamera,hasFrontCamera,hasMicrophone,hasTemperatureSensor
65.7832503,129.95324200000002,10.0.2.180,2024-11-07 04:42:26,1040353525,-35,Etc/UTC,4,92,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2338173,129.954212,10.0.2.217,2024-11-07 05:07:00,1123752069,-39,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6112903,129.649842,10.0.2.187,2024-11-07 16:56:26,1099534065,-28,Etc/UTC,4,97,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.0504153,129.582518,10.0.2.69,2024-11-07 11:48:04,1069374070,-39,Etc/UTC,4,92,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.8492553,129.301994,10.0.2.167,2024-11-07 02:59:37,1017581044,-38,Etc/UTC,4,93,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4247533,129.396604,10.0.2.179,2024-11-07 14:54:40,1198571750,-25,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3371193,129.288907,10.0.2.22,2024-11-07 20:36:20,1071344240,-21,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3726723,129.682026,10.0.2.98,2024-11-07 23:14:46,1102146539,-32,Etc/UTC,4,96,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2755553,129.34978,10.0.2.215,2024-11-07 17:53:42,1157296044,-37,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.5239493,129.708999,10.0.2.38,2024-11-07 08:27:24,1149209543,-38,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.8596213,129.780053,10.0.2.230,2024-11-07 17:31:14,1089396521,-23,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9498843,129.805755,10.0.2.126,2024-11-07 05:28:25,1216921172,-23,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6030303,129.759522,10.0.2.102,2024-11-07 06:54:04,1083694147,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.0796433,129.966738,10.0.2.102,2024-11-07 17:37:33,1138572412,-37,Etc/UTC,4,93,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.7732553,130.02043700000002,10.0.2.83,2024-11-07 22:45:11,1177359888,-27,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.8626013,129.850772,10.0.2.140,2024-11-07 04:41:17,1173442090,-22,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.2232333,129.525965,10.0.2.216,2024-11-07 05:54:55,1105129226,-33,Etc/UTC,4,90,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
