latitude,longitude,ipString,currentTime,availableMemory,rssi,timezone,Processors,Battery,Vendor,Model,systemPerformance,cpu,accel,gyro,magnet,screenWidth,screenLength,screenDensity,hasTouchScreen,hasCamera,hasFrontCamera,hasMicrophone,hasTemperatureSensor
65.7700583,129.80716800000002,10.0.2.185,2024-11-07 13:24:36,1124283272,-37,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3487113,129.342655,10.0.2.110,2024-11-07 18:08:47,1062019524,-26,Etc/UTC,4,90,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.8920923,129.903571,10.0.2.37,2024-11-07 08:30:41,954620167,-34,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.4444973,129.63743,10.0.2.203,2024-11-07 05:09:51,966015099,-33,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.7607503,129.628248,10.0.2.124,2024-11-07 14:27:35,1059823152,-29,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6462693,129.32779200000002,10.0.2.144,2024-11-07 13:09:42,1076524421,-30,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.5946023,129.65624400000002,10.0.2.214,2024-11-07 08:40:55,1092065483,-27,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3378203,130.24785400000002,10.0.2.108,2024-11-07 06:40:03,1188600562,-31,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3984903,129.81295500000002,10.0.2.60,2024-11-07 23:03:59,1046468712,-22,Etc/UTC,4,97,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3882453,129.50879600000002,10.0.2.140,2024-11-07 05:29:41,1019153199,-34,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.1932023,129.618775,10.0.2.98,2024-11-07 00:26:44,1036779378,-21,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.1935263,129.524284,10.0.2.143,2024-11-07 23:27:19,1172093780,-26,Etc/UTC,4,91,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
64.9712413,130.164396,10.0.2.46,2024-11-07 01:26:24,1108611117,-26,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.6402853,129.277025,10.0.2.194,2024-11-07 12:28:53,1063254000,-37,Etc/UTC,4,93,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.5293553,130.196304,10.0.2.24,2024-11-07 09:08:23,1139751924,-30,Etc/UTC,4,99,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.5746213,130.09824500000002,10.0.2.189,2024-11-07 18:55:52,1196573994,-21,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
65.3016793,129.51237700000001,10.0.2.6,2024-11-07 06:57:30,1089863993,-32,Etc/UTC,4,100,Google,sdk_gphone_x86_64,,ranchu,1,4,2,1080,2148,440,True,True,True,True,True
